SensorID: 5498,
Firmware Version: 1.5.5,

mm-dd,hh:mm:ss,SmO2 Live,SmO2 Averaged,THb,Lap,Session Ct,
2-11,15:13:32,78,78,13.13,4,37,
2-11,15:13:32,77,77,13.14,4,37,
2-11,15:13:33,78,78,13.13,4,37,
2-11,15:13:33,77,77,13.13,4,37,
2-11,15:13:34,77,77,13.13,4,37,
2-11,15:13:34,77,77,13.13,4,37,
2-11,15:13:35,77,77,13.16,4,37,
2-11,15:13:35,77,77,13.12,4,37,
2-11,15:13:36,77,77,13.15,4,37,
2-11,15:13:36,77,77,13.14,4,37,
2-11,15:13:37,77,77,13.14,4,37,
2-11,15:13:37,77,77,13.09,4,37,
2-11,15:13:38,76,76,13.14,4,37,
2-11,15:13:38,77,77,13.13,4,37,
2-11,15:13:39,75,75,13.11,4,37,
2-11,15:13:39,76,76,13.15,4,37,
2-11,15:13:40,75,75,13.12,4,37,
2-11,15:13:40,75,75,13.1,4,37,
2-11,15:13:41,75,75,13.09,4,37,
2-11,15:13:41,75,75,13.12,4,37,
2-11,15:13:42,75,75,13.1,4,37,
2-11,15:13:42,74,74,13.11,4,37,
2-11,15:13:43,75,75,13.12,4,37,
2-11,15:13:43,75,75,13.15,4,37,
2-11,15:13:44,75,75,13.11,4,37,
2-11,15:13:44,74,74,13.11,4,37,
2-11,15:13:45,74,74,13.09,4,37,
2-11,15:13:45,74,74,13.1,4,37,
2-11,15:13:46,74,74,13.08,4,37,
2-11,15:13:46,74,74,13.09,4,37,
2-11,15:13:47,74,74,13.13,4,37,
2-11,15:13:47,74,74,13.12,4,37,
2-11,15:13:48,73,73,13.09,4,37,
2-11,15:13:48,73,73,13.1,4,37,
2-11,15:13:49,73,73,13.1,4,37,
2-11,15:13:49,73,73,13.1,4,37,
2-11,15:13:50,73,73,13.07,4,37,
2-11,15:13:50,73,73,13.08,4,37,
2-11,15:13:51,72,72,13.06,4,37,
2-11,15:13:51,72,72,13.12,4,37,
2-11,15:13:52,72,72,13.08,4,37,
2-11,15:13:52,72,72,13.11,4,37,
2-11,15:13:53,72,72,13.1,4,37,
2-11,15:13:53,72,72,13.11,4,37,
2-11,15:13:54,72,72,13.08,4,37,
2-11,15:13:54,71,71,13.08,4,37,
2-11,15:13:55,71,71,13.1,4,37,
2-11,15:13:55,71,71,13.1,4,37,
2-11,15:13:56,71,71,13.1,4,37,
2-11,15:13:56,71,71,13.1,4,37,
2-11,15:13:57,71,71,13.09,4,37,
2-11,15:13:57,71,71,13.1,4,37,
2-11,15:13:58,70,70,13.08,4,37,
2-11,15:13:58,70,70,13.08,4,37,
2-11,15:13:59,70,70,13.08,4,37,
2-11,15:13:59,71,71,13.1,4,37,
2-11,15:14:0,69,69,13.06,4,37,
2-11,15:14:0,69,69,13.06,4,37,
2-11,15:14:1,69,69,13.07,4,37,
2-11,15:14:1,69,69,13.08,4,37,
2-11,15:14:2,69,69,13.04,4,37,
2-11,15:14:2,69,69,13.08,4,37,
2-11,15:14:3,68,68,13.04,4,37,
2-11,15:14:3,69,69,13.08,4,37,
2-11,15:14:4,69,69,13.07,4,37,
2-11,15:14:4,68,68,13.05,4,37,
2-11,15:14:5,69,69,13.09,4,37,
2-11,15:14:5,67,67,13.02,4,37,
2-11,15:14:6,68,68,13.1,4,37,
2-11,15:14:6,69,69,13.08,4,37,
2-11,15:14:7,68,68,13.08,4,37,
2-11,15:14:7,67,67,13.04,4,37,
2-11,15:14:8,67,67,13.06,4,37,
2-11,15:14:8,67,67,13.08,4,37,
2-11,15:14:9,67,67,13.06,4,37,
2-11,15:14:9,67,67,13.06,4,37,
2-11,15:14:10,67,67,13.04,4,37,
2-11,15:14:10,67,67,13.06,4,37,
2-11,15:14:11,67,67,13.07,4,37,
2-11,15:14:11,66,66,13.05,4,37,
2-11,15:14:12,66,66,13.07,4,37,
2-11,15:14:12,66,66,13.07,4,37,
2-11,15:14:13,66,66,13.07,4,37,
2-11,15:14:13,66,66,13.06,4,37,
2-11,15:14:14,66,66,13.06,4,37,
2-11,15:14:14,66,66,13.07,4,37,
2-11,15:14:15,65,65,13.05,4,37,
2-11,15:14:15,65,65,13.05,4,37,
2-11,15:14:16,64,64,13.04,4,37,
2-11,15:14:16,64,64,13.05,4,37,
2-11,15:14:17,63,63,13.03,4,37,
2-11,15:14:17,64,64,13.05,4,37,
2-11,15:14:18,65,65,13.06,4,37,
2-11,15:14:18,64,64,13.06,4,37,
2-11,15:14:19,63,63,13.04,4,37,
2-11,15:14:19,64,64,13.04,4,37,
2-11,15:14:20,63,63,13.03,4,37,
2-11,15:14:20,65,65,13.06,4,37,
2-11,15:14:21,63,63,13.02,4,37,
2-11,15:14:21,64,64,13.04,4,37,
2-11,15:14:22,64,64,13.05,4,37,
2-11,15:14:22,63,63,13.05,4,37,
2-11,15:14:23,63,63,13.07,4,37,
2-11,15:14:23,63,63,13.03,4,37,
2-11,15:14:24,62,62,13.01,4,37,
2-11,15:14:24,64,64,13.08,4,37,
2-11,15:14:25,64,64,13.09,4,37,
2-11,15:14:25,63,63,13.05,4,37,
2-11,15:14:26,62,62,13.04,4,37,
2-11,15:14:26,62,62,13.04,4,37,
2-11,15:14:27,62,62,13.04,4,37,
2-11,15:14:27,62,62,13.04,4,37,
2-11,15:14:28,62,62,13.05,4,37,
2-11,15:14:28,61,61,13.03,4,37,
2-11,15:14:29,62,62,13.07,4,37,
2-11,15:14:29,62,62,13.06,4,37,
2-11,15:14:30,61,61,13.02,4,37,
2-11,15:14:30,60,60,13.04,4,37,
2-11,15:14:31,62,62,13.07,4,37,
2-11,15:14:31,62,62,13.06,4,37,
2-11,15:14:32,61,61,13.01,4,37,
2-11,15:14:32,61,61,13.06,4,37,
2-11,15:14:33,59,59,13,4,37,
2-11,15:14:33,61,61,13.04,4,37,
2-11,15:14:34,61,61,13.04,4,37,
2-11,15:14:34,61,61,13.01,4,37,
2-11,15:14:35,61,61,13.04,4,37,
2-11,15:14:35,59,59,13,4,37,
2-11,15:14:36,61,61,13.03,4,37,
2-11,15:14:36,61,61,13.05,4,37,
2-11,15:14:37,60,60,12.99,4,37,
2-11,15:14:37,62,62,13.05,4,37,
2-11,15:14:38,61,61,13.02,4,37,
2-11,15:14:38,61,61,13.03,4,37,
2-11,15:14:39,61,61,13.04,4,37,
2-11,15:14:39,61,61,13.02,4,37,
2-11,15:14:40,60,60,13.02,4,37,
2-11,15:14:40,60,60,12.98,4,37,
2-11,15:14:41,61,61,13.02,4,37,
2-11,15:14:41,60,60,13.01,4,37,
2-11,15:14:42,61,61,13.05,4,37,
2-11,15:14:42,60,60,13.04,4,37,
2-11,15:14:43,60,60,13.03,4,37,
2-11,15:14:43,60,60,13.03,4,37,
2-11,15:14:44,61,61,13.04,4,37,
2-11,15:14:44,60,60,13.02,4,37,
2-11,15:14:45,59,59,13.03,4,37,
2-11,15:14:45,61,61,13.03,4,37,
2-11,15:14:46,61,61,13.07,4,37,
2-11,15:14:46,59,59,12.99,4,37,
2-11,15:14:47,61,61,13.03,4,37,
2-11,15:14:47,60,60,13.04,4,37,
2-11,15:14:48,60,60,13.04,4,37,
2-11,15:14:48,60,60,13.04,4,37,
2-11,15:14:49,59,59,13.03,4,37,
2-11,15:14:49,60,60,13.02,4,37,
2-11,15:14:50,59,59,12.99,4,37,
2-11,15:14:50,58,58,12.99,4,37,
2-11,15:14:51,59,59,13,4,37,
2-11,15:14:51,58,58,12.99,4,37,
2-11,15:14:52,60,60,13.05,4,37,
2-11,15:14:52,59,59,13,4,37,
2-11,15:14:53,59,59,13,4,37,
2-11,15:14:53,58,58,12.99,4,37,
2-11,15:14:54,59,59,13,4,37,
2-11,15:14:54,59,59,13.02,4,37,
2-11,15:14:55,59,59,13.02,4,37,
2-11,15:14:55,58,58,12.98,4,37,
2-11,15:14:56,59,59,13.02,4,37,
2-11,15:14:56,57,57,12.97,4,37,
2-11,15:14:57,60,60,13.02,4,37,
2-11,15:14:57,59,59,13.02,4,37,
2-11,15:14:58,59,59,13.04,4,37,
2-11,15:14:58,58,58,12.99,4,37,
2-11,15:14:59,57,57,12.99,4,37,
2-11,15:14:59,57,57,12.99,4,37,
2-11,15:15:0,58,58,12.99,4,37,
2-11,15:15:0,58,58,12.99,4,37,
2-11,15:15:1,59,59,13.03,4,37,
2-11,15:15:1,59,59,13.04,4,37,
2-11,15:15:2,57,57,12.97,4,37,
2-11,15:15:2,59,59,13.03,4,37,
2-11,15:15:3,59,59,13.03,4,37,
2-11,15:15:3,58,58,13.02,4,37,
2-11,15:15:4,57,57,13,4,37,
2-11,15:15:4,57,57,12.99,4,37,
2-11,15:15:5,58,58,12.99,4,37,
2-11,15:15:5,58,58,13,4,37,
2-11,15:15:6,58,58,13.02,4,37,
2-11,15:15:6,58,58,13.02,4,37,
2-11,15:15:7,57,57,12.99,4,37,
2-11,15:15:7,57,57,12.99,4,37,
2-11,15:15:8,58,58,13.02,4,37,
2-11,15:15:8,57,57,13,4,37,
2-11,15:15:9,58,58,13.02,4,37,
2-11,15:15:9,57,57,12.98,4,37,
2-11,15:15:10,57,57,13.02,4,37,
2-11,15:15:10,57,57,13,4,37,
2-11,15:15:11,59,59,13.04,4,37,
2-11,15:15:11,57,57,13.02,4,37,
2-11,15:15:12,57,57,13.02,4,37,
2-11,15:15:12,56,56,13.02,4,37,
2-11,15:15:13,57,57,13.04,4,37,
2-11,15:15:13,56,56,13,4,37,
2-11,15:15:14,56,56,13,4,37,
2-11,15:15:14,56,56,13.03,4,37,
2-11,15:15:15,57,57,13.04,4,37,
2-11,15:15:15,55,55,13,4,37,
2-11,15:15:16,56,56,13.03,4,37,
2-11,15:15:16,56,56,13.01,4,37,
2-11,15:15:17,55,55,13,4,37,
2-11,15:15:17,57,57,13.04,4,37,
2-11,15:15:18,56,56,13.05,4,37,
2-11,15:15:18,57,57,13.07,4,37,
2-11,15:15:19,55,55,13.04,4,37,
2-11,15:15:19,56,56,13.04,4,37,
2-11,15:15:20,54,54,12.97,4,37,
2-11,15:15:20,54,54,13.02,4,37,
2-11,15:15:21,55,55,13.04,4,37,
2-11,15:15:21,55,55,13.04,4,37,
2-11,15:15:22,56,56,13.05,4,37,
2-11,15:15:22,54,54,13.01,4,37,
2-11,15:15:23,54,54,13,4,37,
2-11,15:15:23,54,54,13,4,37,
2-11,15:15:24,54,54,13,4,37,
2-11,15:15:24,53,53,12.98,4,37,
2-11,15:15:25,53,53,12.98,4,37,
2-11,15:15:25,53,53,12.99,4,37,
2-11,15:15:26,54,54,13.02,4,37,
2-11,15:15:26,55,55,13.03,4,37,
2-11,15:15:27,53,53,13,4,37,
2-11,15:15:27,54,54,13.02,4,37,
2-11,15:15:28,53,53,13,4,37,
2-11,15:15:28,54,54,13.04,4,37,
2-11,15:15:29,54,54,13.02,4,37,
2-11,15:15:29,53,53,13.01,4,37,
2-11,15:15:30,54,54,13.03,4,37,
2-11,15:15:30,52,52,12.97,4,37,
2-11,15:15:31,52,52,12.99,4,37,
2-11,15:15:31,52,52,12.99,4,37,
2-11,15:15:32,52,52,12.99,4,37,
2-11,15:15:32,53,53,13.02,4,37,
2-11,15:15:33,52,52,13,4,37,
2-11,15:15:33,54,54,13.03,4,37,
2-11,15:15:34,53,53,13.02,4,37,
2-11,15:15:34,52,52,12.98,4,37,
2-11,15:15:35,53,53,13.02,4,37,
2-11,15:15:35,51,51,12.98,4,37,
2-11,15:15:36,52,52,12.98,4,37,
2-11,15:15:36,53,53,13.01,4,37,
2-11,15:15:37,53,53,13,4,37,
2-11,15:15:37,54,54,13.01,4,37,
2-11,15:15:38,53,53,13.01,4,37,
2-11,15:15:38,53,53,13,4,37,
2-11,15:15:39,55,55,13.04,4,37,
2-11,15:15:39,55,55,13.05,4,37,
2-11,15:15:40,53,53,13.01,4,37,
2-11,15:15:40,54,54,13.02,4,37,
2-11,15:15:41,53,53,12.98,4,37,
2-11,15:15:41,54,54,13,4,37,
2-11,15:15:42,55,55,13.01,4,37,
2-11,15:15:42,54,54,13,4,37,
2-11,15:15:43,55,55,13.02,4,37,
2-11,15:15:43,55,55,13.03,4,37,
2-11,15:15:44,55,55,13.03,4,37,
2-11,15:15:44,54,54,12.98,4,37,
2-11,15:15:45,55,55,13.01,4,37,
2-11,15:15:45,55,55,13.03,4,37,
2-11,15:15:46,54,54,12.99,4,37,
2-11,15:15:46,53,53,12.98,4,37,
2-11,15:15:47,54,54,13,4,37,
2-11,15:15:47,54,54,12.99,4,37,
2-11,15:15:48,55,55,13.01,4,37,
2-11,15:15:48,55,55,13.01,4,37,
2-11,15:15:49,53,53,12.99,4,37,
2-11,15:15:49,55,55,13.01,4,37,
2-11,15:15:50,55,55,12.99,4,37,
2-11,15:15:50,55,55,13,4,37,
2-11,15:15:51,55,55,13,4,37,
2-11,15:15:51,55,55,12.98,4,37,
2-11,15:15:52,53,53,12.95,4,37,
2-11,15:15:52,56,56,13.03,4,37,
2-11,15:15:53,55,55,13.01,4,37,
2-11,15:15:53,56,56,13.02,4,37,
2-11,15:15:54,55,55,13,4,37,
2-11,15:15:54,55,55,13,4,37,
2-11,15:15:55,57,57,13.05,4,37,
2-11,15:15:55,54,54,12.97,4,37,
2-11,15:15:56,56,56,13.03,4,37,
2-11,15:15:56,54,54,12.98,4,37,
2-11,15:15:57,54,54,12.98,4,37,
2-11,15:15:57,56,56,13.05,4,37,
2-11,15:15:58,55,55,13.02,4,37,
2-11,15:15:58,56,56,13.02,4,37,
2-11,15:15:59,55,55,12.99,4,37,
2-11,15:15:59,54,54,12.98,4,37,
2-11,15:16:0,55,55,13.01,4,37,
2-11,15:16:0,54,54,13.02,4,37,
2-11,15:16:1,55,55,13.02,4,37,
2-11,15:16:1,55,55,13.01,4,37,
2-11,15:16:2,57,57,13.06,4,37,
2-11,15:16:2,54,54,13,4,37,
2-11,15:16:3,54,54,13.01,4,37,
2-11,15:16:3,55,55,12.99,4,37,
2-11,15:16:4,55,55,13.01,4,37,
2-11,15:16:4,54,54,12.99,4,37,
2-11,15:16:5,52,52,12.96,4,37,
2-11,15:16:5,54,54,13.01,4,37,
2-11,15:16:6,54,54,12.99,4,37,
2-11,15:16:6,54,54,13.02,4,37,
2-11,15:16:7,51,51,12.96,4,37,
2-11,15:16:7,52,52,12.97,4,37,
2-11,15:16:8,55,55,13.04,4,37,
2-11,15:16:8,53,53,12.98,4,37,
2-11,15:16:9,54,54,12.99,4,37,
2-11,15:16:9,54,54,13.02,4,37,
2-11,15:16:10,54,54,13,4,37,
2-11,15:16:10,52,52,13,4,37,
2-11,15:16:11,53,53,13,4,37,
2-11,15:16:11,54,54,13.01,4,37,
2-11,15:16:12,53,53,13,4,37,
2-11,15:16:12,52,52,13.01,4,37,
2-11,15:16:13,53,53,13.01,4,37,
2-11,15:16:13,52,52,12.98,4,37,
2-11,15:16:14,54,54,13.03,4,37,
2-11,15:16:14,51,51,12.99,4,37,
2-11,15:16:15,54,54,13.01,4,37,
2-11,15:16:15,50,50,12.98,4,37,
2-11,15:16:16,52,52,13,4,37,
2-11,15:16:16,51,51,12.98,4,37,
2-11,15:16:17,53,53,13,4,37,
2-11,15:16:17,54,54,13.03,4,37,
2-11,15:16:18,53,53,13.03,4,37,
2-11,15:16:18,50,50,12.94,4,37,
2-11,15:16:19,52,52,12.98,4,37,
2-11,15:16:19,51,51,12.98,4,37,
2-11,15:16:20,52,52,12.96,4,37,
2-11,15:16:20,52,52,12.98,4,37,
2-11,15:16:21,53,53,13,4,37,
2-11,15:16:21,52,52,12.97,4,37,
2-11,15:16:22,52,52,12.98,4,37,
2-11,15:16:22,54,54,13.02,4,37,
2-11,15:16:23,54,54,13.02,4,37,
2-11,15:16:23,55,55,13.01,4,37,
2-11,15:16:24,53,53,12.99,4,37,
2-11,15:16:24,52,52,12.96,4,37,
2-11,15:16:25,53,53,12.97,4,37,
2-11,15:16:25,53,53,12.99,4,37,
2-11,15:16:26,52,52,12.96,4,37,
2-11,15:16:26,53,53,12.96,4,37,
2-11,15:16:27,54,54,13.01,4,37,
2-11,15:16:27,53,53,12.99,4,37,
2-11,15:16:28,53,53,12.97,4,37,
2-11,15:16:28,52,52,12.95,4,37,
2-11,15:16:29,54,54,13.01,4,37,
2-11,15:16:29,53,53,12.98,4,37,
2-11,15:16:30,53,53,12.97,4,37,
2-11,15:16:30,53,53,12.96,4,37,
2-11,15:16:31,54,54,12.98,4,37,
2-11,15:16:31,55,55,13.01,4,37,
2-11,15:16:32,53,53,12.97,4,37,
2-11,15:16:32,54,54,13,4,37,
2-11,15:16:33,54,54,13,4,37,
2-11,15:16:33,55,55,13,4,37,
2-11,15:16:34,55,55,12.98,4,37,
2-11,15:16:34,54,54,12.97,4,37,
2-11,15:16:35,55,55,13.01,4,37,
2-11,15:16:35,54,54,12.98,4,37,
2-11,15:16:36,54,54,12.98,4,37,
2-11,15:16:36,55,55,12.99,4,37,
2-11,15:16:37,54,54,12.98,4,37,
2-11,15:16:37,55,55,13,4,37,
2-11,15:16:38,55,55,12.99,4,37,
2-11,15:16:38,54,54,12.97,4,37,
2-11,15:16:39,55,55,12.98,4,37,
2-11,15:16:39,56,56,13,4,37,
2-11,15:16:40,55,55,12.99,4,37,
2-11,15:16:40,57,57,13.03,4,37,
2-11,15:16:41,54,54,12.98,4,37,
2-11,15:16:41,55,55,12.99,4,37,
2-11,15:16:42,54,54,12.98,4,37,
2-11,15:16:42,53,53,12.96,4,37,
2-11,15:16:43,55,55,12.99,4,37,
2-11,15:16:43,55,55,13.01,4,37,
2-11,15:16:44,55,55,13.01,4,37,
2-11,15:16:44,55,55,12.99,4,37,
2-11,15:16:45,54,54,12.95,4,37,
2-11,15:16:45,55,55,12.96,4,37,
2-11,15:16:46,56,56,13,4,37,
2-11,15:16:46,56,56,13.02,4,37,
2-11,15:16:47,55,55,13.02,4,37,
2-11,15:16:47,55,55,13,4,37,
2-11,15:16:48,55,55,12.99,4,37,
2-11,15:16:48,53,53,12.93,4,37,
2-11,15:16:49,56,56,13,4,37,
2-11,15:16:49,54,54,12.96,4,37,
2-11,15:16:50,56,56,12.97,4,37,
2-11,15:16:50,55,55,13,4,37,
2-11,15:16:51,55,55,12.97,4,37,
2-11,15:16:51,54,54,12.94,4,37,
2-11,15:16:52,54,54,12.93,4,37,
2-11,15:16:52,55,55,12.97,4,37,
2-11,15:16:53,56,56,12.98,4,37,
2-11,15:16:53,55,55,12.96,4,37,
2-11,15:16:54,54,54,12.95,4,37,
2-11,15:16:54,56,56,12.97,4,37,
2-11,15:16:55,55,55,12.97,4,37,
2-11,15:16:55,57,57,13.02,4,37,
2-11,15:16:56,56,56,13.01,4,37,
2-11,15:16:56,55,55,12.98,4,37,
2-11,15:16:57,56,56,12.99,4,37,
2-11,15:16:57,56,56,12.98,4,37,
2-11,15:16:58,56,56,13,4,37,
2-11,15:16:58,56,56,13,4,37,
2-11,15:16:59,55,55,12.97,4,37,
2-11,15:16:59,55,55,12.98,4,37,
2-11,15:17:0,55,55,12.98,4,37,
2-11,15:17:0,55,55,12.98,4,37,
2-11,15:17:1,55,55,12.99,4,37,
2-11,15:17:1,55,55,12.99,4,37,
2-11,15:17:2,55,55,12.96,4,37,
2-11,15:17:2,56,56,13,4,37,
2-11,15:17:3,57,57,13.02,4,37,
2-11,15:17:3,55,55,12.96,4,37,
2-11,15:17:4,55,55,12.97,4,37,
2-11,15:17:4,55,55,12.97,4,37,
2-11,15:17:5,56,56,13.03,4,37,
2-11,15:17:5,55,55,12.98,4,37,
2-11,15:17:6,55,55,12.99,4,37,
2-11,15:17:6,55,55,12.99,4,37,
2-11,15:17:7,56,56,13,4,37,
2-11,15:17:7,55,55,12.97,4,37,
2-11,15:17:8,55,55,12.99,4,37,
2-11,15:17:8,56,56,12.98,4,37,
2-11,15:17:9,56,56,13.01,4,37,
2-11,15:17:9,55,55,12.95,4,37,
2-11,15:17:10,56,56,13,4,37,
2-11,15:17:10,54,54,12.96,4,37,
2-11,15:17:11,54,54,12.96,4,37,
2-11,15:17:11,54,54,12.97,4,37,
2-11,15:17:12,55,55,12.99,4,37,
2-11,15:17:12,54,54,12.98,4,37,
2-11,15:17:13,54,54,12.96,4,37,
2-11,15:17:13,54,54,12.96,4,37,
2-11,15:17:14,54,54,12.95,4,37,
2-11,15:17:14,55,55,13.01,4,37,
2-11,15:17:15,56,56,13.02,4,37,
2-11,15:17:15,55,55,12.98,4,37,
2-11,15:17:16,55,55,13.03,4,37,
2-11,15:17:16,55,55,12.98,4,37,
2-11,15:17:17,55,55,13.01,4,37,
2-11,15:17:17,54,54,13.01,4,37,
2-11,15:17:18,55,55,13.01,4,37,
2-11,15:17:18,55,55,12.99,4,37,
2-11,15:17:19,54,54,12.98,4,37,
2-11,15:17:19,56,56,13.03,4,37,
2-11,15:17:20,54,54,12.99,4,37,
2-11,15:17:20,55,55,13.01,4,37,
2-11,15:17:21,55,55,13,4,37,
2-11,15:17:21,55,55,13.01,4,37,
2-11,15:17:22,55,55,13,4,37,
2-11,15:17:22,54,54,12.97,4,37,
2-11,15:17:23,55,55,12.98,4,37,
2-11,15:17:23,55,55,12.99,4,37,
2-11,15:17:24,54,54,12.96,4,37,
2-11,15:17:24,55,55,12.99,4,37,
2-11,15:17:25,54,54,12.99,4,37,
2-11,15:17:25,54,54,12.98,4,37,
2-11,15:17:26,54,54,12.99,4,37,
2-11,15:17:26,53,53,12.95,4,37,
2-11,15:17:27,55,55,13,4,37,
2-11,15:17:27,54,54,12.98,4,37,
2-11,15:17:28,55,55,12.99,4,37,
2-11,15:17:28,53,53,12.97,4,37,
2-11,15:17:29,54,54,12.98,4,37,
2-11,15:17:29,55,55,12.99,4,37,
2-11,15:17:30,56,56,13.01,4,37,
2-11,15:17:30,53,53,12.96,4,37,
2-11,15:17:31,55,55,13.01,4,37,
2-11,15:17:31,55,55,13,4,37,
2-11,15:17:32,56,56,13,4,37,
2-11,15:17:32,54,54,12.99,4,37,
2-11,15:17:33,57,57,13.01,4,37,
2-11,15:17:33,55,55,12.99,4,37,
2-11,15:17:34,57,57,13.03,4,37,
2-11,15:17:34,55,55,12.96,4,37,
2-11,15:17:35,56,56,12.99,4,37,
2-11,15:17:35,56,56,12.99,4,37,
2-11,15:17:36,56,56,12.94,4,37,
2-11,15:17:36,58,58,13.01,4,37,
2-11,15:17:37,56,56,12.97,4,37,
2-11,15:17:37,57,57,12.97,4,37,
2-11,15:17:38,56,56,12.95,4,37,
2-11,15:17:38,57,57,12.98,4,37,
2-11,15:17:39,57,57,13,4,37,
2-11,15:17:39,55,55,12.94,4,37,
2-11,15:17:40,56,56,12.96,4,37,
2-11,15:17:40,56,56,12.98,4,37,
2-11,15:17:41,57,57,12.99,4,37,
2-11,15:17:41,57,57,13,4,37,
2-11,15:17:42,55,55,12.96,4,37,
2-11,15:17:42,56,56,12.95,4,37,
2-11,15:17:43,57,57,12.98,4,37,
2-11,15:17:43,55,55,12.96,4,37,
2-11,15:17:44,55,55,12.94,4,37,
2-11,15:17:44,56,56,12.97,4,37,
2-11,15:17:45,58,58,13.03,4,37,
2-11,15:17:45,55,55,12.97,4,37,
2-11,15:17:46,57,57,13.01,4,37,
2-11,15:17:46,55,55,12.96,4,37,
2-11,15:17:47,56,56,12.96,4,37,
2-11,15:17:47,58,58,13.01,4,37,
2-11,15:17:48,56,56,12.98,4,37,
2-11,15:17:48,58,58,13.02,4,37,
2-11,15:17:49,55,55,12.93,4,37,
2-11,15:17:49,57,57,13.01,4,37,
2-11,15:17:50,56,56,12.99,4,37,
2-11,15:17:50,56,56,12.99,4,37,
2-11,15:17:51,56,56,12.98,4,37,
2-11,15:17:51,56,56,12.99,4,37,
2-11,15:17:52,56,56,12.99,4,37,
2-11,15:17:52,55,55,12.99,4,37,
2-11,15:17:53,56,56,13,4,37,
2-11,15:17:53,56,56,12.99,4,37,
2-11,15:17:54,54,54,12.95,4,37,
2-11,15:17:54,55,55,12.99,4,37,
2-11,15:17:55,56,56,12.99,4,37,
2-11,15:17:55,56,56,12.99,4,37,
2-11,15:17:56,56,56,12.98,4,37,
2-11,15:17:56,56,56,13.01,4,37,
2-11,15:17:57,55,55,12.96,4,37,
2-11,15:17:57,57,57,13.02,4,37,
2-11,15:17:58,55,55,13,4,37,
2-11,15:17:58,57,57,13.02,4,37,
2-11,15:17:59,54,54,12.97,4,37,
2-11,15:17:59,56,56,12.98,4,37,
2-11,15:18:0,55,55,12.98,4,37,
2-11,15:18:0,55,55,12.97,4,37,
2-11,15:18:1,56,56,13.01,4,37,
2-11,15:18:1,56,56,13,4,37,
2-11,15:18:2,56,56,12.96,4,37,
2-11,15:18:2,56,56,12.96,4,37,
2-11,15:18:3,55,55,12.99,4,37,
2-11,15:18:3,55,55,12.99,4,37,
2-11,15:18:4,55,55,12.97,4,37,
2-11,15:18:4,57,57,13,4,37,
2-11,15:18:5,57,57,13.02,4,37,
2-11,15:18:5,55,55,12.97,4,37,
2-11,15:18:6,55,55,12.99,4,37,
2-11,15:18:6,56,56,12.99,4,37,
2-11,15:18:7,57,57,13.02,4,37,
2-11,15:18:7,54,54,12.95,4,37,
2-11,15:18:8,56,56,12.98,4,37,
2-11,15:18:8,55,55,12.98,4,37,
2-11,15:18:9,55,55,12.98,4,37,
2-11,15:18:9,54,54,12.97,4,37,
2-11,15:18:10,55,55,12.97,4,37,
2-11,15:18:10,56,56,13,4,37,
2-11,15:18:11,54,54,12.97,4,37,
2-11,15:18:11,55,55,13,4,37,
2-11,15:18:12,55,55,12.97,4,37,
2-11,15:18:12,56,56,13,4,37,
2-11,15:18:13,55,55,12.97,4,37,
2-11,15:18:13,57,57,13.03,4,37,
2-11,15:18:14,56,56,13.04,4,37,
2-11,15:18:14,55,55,13.02,4,37,
2-11,15:18:15,53,53,12.97,4,37,
2-11,15:18:15,56,56,13.03,4,37,
2-11,15:18:16,55,55,13.01,4,37,
2-11,15:18:16,53,53,12.96,4,37,
2-11,15:18:17,54,54,12.98,4,37,
2-11,15:18:17,56,56,13.03,4,37,
2-11,15:18:18,55,55,13.03,4,37,
2-11,15:18:18,54,54,12.99,4,37,
2-11,15:18:19,54,54,12.98,4,37,
2-11,15:18:19,53,53,12.97,4,37,
2-11,15:18:20,55,55,13.02,4,37,
2-11,15:18:20,55,55,13.01,4,37,
2-11,15:18:21,56,56,13.02,4,37,
2-11,15:18:21,54,54,13.01,4,37,
2-11,15:18:22,54,54,13,4,37,
2-11,15:18:22,54,54,12.99,4,37,
2-11,15:18:23,54,54,13.02,4,37,
2-11,15:18:23,52,52,12.98,4,37,
2-11,15:18:24,56,56,13.05,4,37,
2-11,15:18:24,53,53,13.01,4,37,
2-11,15:18:25,52,52,12.97,4,37,
2-11,15:18:25,54,54,13.01,4,37,
2-11,15:18:26,54,54,13,4,37,
2-11,15:18:26,53,53,12.99,4,37,
2-11,15:18:27,53,53,13,4,37,
2-11,15:18:27,53,53,12.99,4,37,
2-11,15:18:28,54,54,13.03,4,37,
2-11,15:18:28,55,55,13.04,4,37,
2-11,15:18:29,55,55,13.04,4,37,
2-11,15:18:29,53,53,12.99,4,37,
2-11,15:18:30,54,54,13.02,4,37,
2-11,15:18:30,53,53,13,4,37,
2-11,15:18:31,53,53,12.97,4,37,
2-11,15:18:31,55,55,13.03,4,37,
2-11,15:18:32,54,54,13.02,4,37,
2-11,15:18:32,54,54,13.01,4,37,
2-11,15:18:33,54,54,13,4,37,
2-11,15:18:33,55,55,13.03,4,37,
2-11,15:18:34,55,55,13.03,4,37,
2-11,15:18:34,53,53,13,4,37,
2-11,15:18:35,56,56,13.05,4,37,
2-11,15:18:35,53,53,12.98,4,37,
2-11,15:18:36,54,54,13.01,4,37,
2-11,15:18:36,55,55,13.04,4,37,
2-11,15:18:37,55,55,13,4,37,
