SensorID: 5498,
Firmware Version: 1.5.5,

Date,Time,SmO2 Live,SmO2 Averaged,THb,Lap,Session Ct,
4-18,11:3:46,84,84,11.85,0,212,
4-18,11:3:46,84,84,11.83,0,212,
4-18,11:3:47,84,84,11.84,0,212,
4-18,11:3:47,84,84,11.84,0,212,
4-18,11:3:48,84,84,11.85,0,212,
4-18,11:3:48,84,84,11.84,0,212,
4-18,11:3:49,84,84,11.84,0,212,
4-18,11:3:49,84,84,11.83,0,212,
4-18,11:3:50,84,84,11.83,0,212,
4-18,11:3:50,85,85,11.84,0,212,
4-18,11:3:51,84,84,11.83,0,212,
4-18,11:3:51,84,84,11.82,0,212,
4-18,11:3:52,84,84,11.83,0,212,
4-18,11:3:52,84,84,11.84,0,212,
4-18,11:3:53,85,85,11.84,0,212,
4-18,11:3:53,85,85,11.84,0,212,
4-18,11:3:54,84,84,11.84,0,212,
4-18,11:3:54,84,84,11.84,0,212,
4-18,11:3:55,84,84,11.83,0,212,
4-18,11:3:55,84,84,11.83,0,212,
4-18,11:3:56,84,84,11.84,0,212,
4-18,11:3:56,84,84,11.85,0,212,
4-18,11:3:57,84,84,11.82,0,212,
4-18,11:3:57,84,84,11.84,0,212,
4-18,11:3:58,84,84,11.84,0,212,
4-18,11:3:58,84,84,11.84,0,212,
4-18,11:3:59,84,84,11.83,0,212,
4-18,11:3:59,84,84,11.83,0,212,
4-18,11:4:0,84,84,11.85,0,212,
4-18,11:4:0,84,84,11.83,0,212,
4-18,11:4:1,84,84,11.84,0,212,
4-18,11:4:1,84,84,11.84,0,212,
4-18,11:4:2,85,85,11.86,0,212,
4-18,11:4:2,85,85,11.83,0,212,
4-18,11:4:3,84,84,11.83,0,212,
4-18,11:4:3,85,85,11.83,0,212,
4-18,11:4:4,85,85,11.84,0,212,
4-18,11:4:4,85,85,11.82,0,212,
4-18,11:4:5,85,85,11.84,0,212,
4-18,11:4:5,85,85,11.83,0,212,
4-18,11:4:6,85,85,11.86,0,212,
4-18,11:4:6,85,85,11.84,0,212,
4-18,11:4:7,85,85,11.84,0,212,
4-18,11:4:7,85,85,11.85,0,212,
4-18,11:4:8,85,85,11.84,0,212,
4-18,11:4:8,85,85,11.84,0,212,
4-18,11:4:9,85,85,11.85,0,212,
4-18,11:4:9,85,85,11.85,0,212,
4-18,11:4:10,85,85,11.84,0,212,
4-18,11:4:10,85,85,11.84,0,212,
4-18,11:4:11,85,85,11.84,0,212,
4-18,11:4:11,85,85,11.87,0,212,
4-18,11:4:12,85,85,11.85,0,212,
4-18,11:4:12,85,85,11.85,0,212,
4-18,11:4:13,85,85,11.84,0,212,
4-18,11:4:13,85,85,11.85,0,212,
4-18,11:4:14,85,85,11.85,0,212,
4-18,11:4:14,85,85,11.86,0,212,
4-18,11:4:15,85,85,11.84,0,212,
4-18,11:4:15,85,85,11.84,0,212,
4-18,11:4:16,85,85,11.85,0,212,
4-18,11:4:16,85,85,11.88,0,212,
4-18,11:4:17,85,85,11.85,0,212,
4-18,11:4:17,85,85,11.86,0,212,
4-18,11:4:18,85,85,11.86,0,212,
4-18,11:4:18,85,85,11.86,0,212,
4-18,11:4:19,86,86,11.85,0,212,
4-18,11:4:19,85,85,11.84,0,212,
4-18,11:4:20,85,85,11.85,0,212,
4-18,11:4:20,85,85,11.86,0,212,
4-18,11:4:21,85,85,11.86,0,212,
4-18,11:4:21,85,85,11.86,0,212,
4-18,11:4:22,85,85,11.87,0,212,
4-18,11:4:22,86,86,11.84,0,212,
4-18,11:4:23,85,85,11.88,0,212,
4-18,11:4:23,85,85,11.85,0,212,
4-18,11:4:24,85,85,11.86,0,212,
4-18,11:4:24,85,85,11.85,0,212,
4-18,11:4:25,85,85,11.86,0,212,
4-18,11:4:25,85,85,11.84,0,212,
4-18,11:4:26,86,86,11.86,0,212,
4-18,11:4:26,85,85,11.87,0,212,
4-18,11:4:27,85,85,11.86,0,212,
4-18,11:4:27,85,85,11.85,0,212,
4-18,11:4:28,85,85,11.87,0,212,
4-18,11:4:28,85,85,11.86,0,212,
4-18,11:4:29,85,85,11.86,0,212,
4-18,11:4:29,85,85,11.85,0,212,
4-18,11:4:30,85,85,11.85,0,212,
4-18,11:4:30,85,85,11.86,0,212,
4-18,11:4:31,85,85,11.85,0,212,
4-18,11:4:31,85,85,11.85,0,212,
4-18,11:4:32,85,85,11.86,0,212,
4-18,11:4:32,85,85,11.86,0,212,
4-18,11:4:33,85,85,11.86,0,212,
4-18,11:4:33,85,85,11.85,0,212,
4-18,11:4:34,85,85,11.85,0,212,
4-18,11:4:34,85,85,11.86,0,212,
4-18,11:4:35,86,86,11.85,0,212,
4-18,11:4:35,85,85,11.86,0,212,
4-18,11:4:36,85,85,11.85,0,212,
4-18,11:4:36,85,85,11.86,0,212,
4-18,11:4:37,85,85,11.86,0,212,
4-18,11:4:37,86,86,11.85,0,212,
4-18,11:4:38,85,85,11.84,0,212,
4-18,11:4:38,85,85,11.85,0,212,
4-18,11:4:39,85,85,11.85,0,212,
4-18,11:4:39,85,85,11.84,0,212,
4-18,11:4:40,85,85,11.84,0,212,
4-18,11:4:40,85,85,11.83,0,212,
4-18,11:4:41,85,85,11.85,0,212,
4-18,11:4:41,85,85,11.85,0,212,
4-18,11:4:42,85,85,11.82,0,212,
4-18,11:4:42,85,85,11.86,0,212,
4-18,11:4:43,85,85,11.83,0,212,
4-18,11:4:43,85,85,11.85,0,212,
4-18,11:4:44,85,85,11.86,0,212,
4-18,11:4:44,85,85,11.81,0,212,
4-18,11:4:45,85,85,11.82,0,212,
4-18,11:4:45,84,84,11.83,0,212,
4-18,11:4:46,84,84,11.84,0,212,
4-18,11:4:46,85,85,11.85,0,212,
4-18,11:4:47,85,85,11.82,0,212,
4-18,11:4:47,85,85,11.81,0,212,
4-18,11:4:48,85,85,11.83,0,212,
4-18,11:4:48,85,85,11.83,0,212,
4-18,11:4:49,84,84,11.83,0,212,
4-18,11:4:49,85,85,11.82,0,212,
4-18,11:4:50,85,85,11.83,0,212,
4-18,11:4:50,85,85,11.8,0,212,
4-18,11:4:51,84,84,11.8,0,212,
4-18,11:4:51,85,85,11.79,0,212,
4-18,11:4:52,85,85,11.78,0,212,
4-18,11:4:52,85,85,11.83,0,212,
4-18,11:4:53,84,84,11.8,0,212,
4-18,11:4:53,85,85,11.81,0,212,
4-18,11:4:54,85,85,11.8,0,212,
4-18,11:4:54,85,85,11.8,0,212,
4-18,11:4:55,85,85,11.8,0,212,
4-18,11:4:55,85,85,11.83,0,212,
4-18,11:4:56,84,84,11.83,0,212,
4-18,11:4:56,85,85,11.81,0,212,
4-18,11:4:57,85,85,11.8,0,212,
4-18,11:4:57,84,84,11.8,0,212,
4-18,11:4:58,84,84,11.81,0,212,
4-18,11:4:58,85,85,11.83,0,212,
4-18,11:4:59,85,85,11.81,0,212,
4-18,11:4:59,85,85,11.81,0,212,
4-18,11:5:0,85,85,11.81,0,212,
4-18,11:5:0,85,85,11.81,0,212,
4-18,11:5:1,84,84,11.82,0,212,
4-18,11:5:1,84,84,11.81,0,212,
4-18,11:5:2,85,85,11.8,0,212,
4-18,11:5:2,85,85,11.8,0,212,
4-18,11:5:3,84,84,11.82,0,212,
4-18,11:5:3,84,84,11.8,0,212,
4-18,11:5:4,84,84,11.78,0,212,
4-18,11:5:4,84,84,11.82,0,212,
4-18,11:5:5,84,84,11.81,0,212,
4-18,11:5:5,84,84,11.79,0,212,
4-18,11:5:6,84,84,11.79,0,212,
4-18,11:5:6,84,84,11.79,0,212,
4-18,11:5:7,84,84,11.78,0,212,
4-18,11:5:7,84,84,11.78,0,212,
4-18,11:5:8,84,84,11.78,0,212,
4-18,11:5:8,84,84,11.79,0,212,
4-18,11:5:9,84,84,11.77,0,212,
4-18,11:5:9,84,84,11.78,0,212,
4-18,11:5:10,83,83,11.79,0,212,
4-18,11:5:10,84,84,11.76,0,212,
4-18,11:5:11,84,84,11.77,0,212,
4-18,11:5:11,84,84,11.8,0,212,
4-18,11:5:12,84,84,11.76,0,212,
4-18,11:5:12,84,84,11.77,0,212,
4-18,11:5:13,84,84,11.78,0,212,
4-18,11:5:13,84,84,11.79,0,212,
4-18,11:5:14,84,84,11.79,0,212,
4-18,11:5:14,84,84,11.8,0,212,
4-18,11:5:15,84,84,11.79,0,212,
4-18,11:5:15,84,84,11.78,0,212,
4-18,11:5:16,84,84,11.78,0,212,
4-18,11:5:16,84,84,11.79,0,212,
4-18,11:5:17,85,85,11.79,0,212,
4-18,11:5:17,84,84,11.8,0,212,
4-18,11:5:18,85,85,11.82,0,212,
4-18,11:5:18,85,85,11.79,0,212,
4-18,11:5:19,84,84,11.79,0,212,
4-18,11:5:19,85,85,11.83,0,212,
4-18,11:5:20,84,84,11.81,0,212,
4-18,11:5:20,85,85,11.82,0,212,
4-18,11:5:21,85,85,11.78,0,212,
4-18,11:5:21,85,85,11.8,0,212,
4-18,11:5:22,85,85,11.81,0,212,
4-18,11:5:22,85,85,11.82,0,212,
4-18,11:5:23,85,85,11.8,0,212,
4-18,11:5:23,85,85,11.81,0,212,
4-18,11:5:24,85,85,11.81,0,212,
4-18,11:5:24,85,85,11.83,0,212,
4-18,11:5:25,85,85,11.78,0,212,
4-18,11:5:25,85,85,11.83,0,212,
4-18,11:5:26,85,85,11.79,0,212,
4-18,11:5:26,85,85,11.82,0,212,
4-18,11:5:27,86,86,11.83,0,212,
4-18,11:5:27,85,85,11.81,0,212,
4-18,11:5:28,86,86,11.84,0,212,
4-18,11:5:28,86,86,11.82,0,212,
4-18,11:5:29,86,86,11.83,0,212,
4-18,11:5:29,85,85,11.83,0,212,
4-18,11:5:30,85,85,11.82,0,212,
4-18,11:5:30,85,85,11.82,0,212,
4-18,11:5:31,85,85,11.82,0,212,
4-18,11:5:31,85,85,11.83,0,212,
4-18,11:5:32,85,85,11.82,0,212,
4-18,11:5:32,86,86,11.85,0,212,
4-18,11:5:33,86,86,11.83,0,212,
4-18,11:5:33,86,86,11.85,0,212,
4-18,11:5:34,86,86,11.85,0,212,
4-18,11:5:34,86,86,11.83,0,212,
4-18,11:5:35,86,86,11.85,0,212,
4-18,11:5:35,86,86,11.83,0,212,
4-18,11:5:36,86,86,11.84,0,212,
4-18,11:5:36,86,86,11.86,0,212,
4-18,11:5:37,86,86,11.85,0,212,
4-18,11:5:37,85,85,11.85,0,212,
4-18,11:5:38,85,85,11.86,0,212,
4-18,11:5:38,86,86,11.85,0,212,
4-18,11:5:39,86,86,11.86,0,212,
4-18,11:5:39,86,86,11.87,0,212,
4-18,11:5:40,87,87,11.85,0,212,
4-18,11:5:40,85,85,11.87,0,212,
4-18,11:5:41,86,86,11.87,0,212,
4-18,11:5:41,86,86,11.86,0,212,
4-18,11:5:42,86,86,11.86,0,212,
4-18,11:5:42,86,86,11.85,0,212,
4-18,11:5:43,86,86,11.86,0,212,
4-18,11:5:43,86,86,11.87,0,212,
4-18,11:5:44,86,86,11.87,0,212,
4-18,11:5:44,86,86,11.86,0,212,
4-18,11:5:45,87,87,11.85,0,212,
4-18,11:5:45,87,87,11.86,0,212,
4-18,11:5:46,86,86,11.86,0,212,
4-18,11:5:46,86,86,11.85,0,212,
4-18,11:5:47,86,86,11.86,0,212,
4-18,11:5:47,86,86,11.85,0,212,
4-18,11:5:48,87,87,11.85,0,212,
4-18,11:5:48,86,86,11.86,0,212,
4-18,11:5:49,86,86,11.86,0,212,
4-18,11:5:49,86,86,11.85,0,212,
4-18,11:5:50,87,87,11.85,0,212,
4-18,11:5:50,86,86,11.84,0,212,
4-18,11:5:51,86,86,11.86,0,212,
4-18,11:5:51,85,85,11.85,0,212,
4-18,11:5:52,86,86,11.85,0,212,
4-18,11:5:52,86,86,11.85,0,212,
4-18,11:5:53,86,86,11.85,0,212,
4-18,11:5:53,86,86,11.85,0,212,
4-18,11:5:54,86,86,11.86,0,212,
4-18,11:5:54,87,87,11.84,0,212,
4-18,11:5:55,87,87,11.85,0,212,
4-18,11:5:55,87,87,11.84,0,212,
4-18,11:5:56,87,87,11.85,0,212,
4-18,11:5:56,86,86,11.86,0,212,
4-18,11:5:57,86,86,11.86,0,212,
4-18,11:5:57,86,86,11.85,0,212,
4-18,11:5:58,86,86,11.86,0,212,
4-18,11:5:58,86,86,11.86,0,212,
4-18,11:5:59,86,86,11.86,0,212,
4-18,11:5:59,86,86,11.86,0,212,
4-18,11:6:0,86,86,11.86,0,212,
4-18,11:6:0,86,86,11.86,0,212,
4-18,11:6:1,87,87,11.87,0,212,
4-18,11:6:1,86,86,11.85,0,212,
4-18,11:6:2,87,87,11.86,0,212,
4-18,11:6:2,86,86,11.85,0,212,
4-18,11:6:3,87,87,11.87,0,212,
4-18,11:6:3,87,87,11.83,0,212,
4-18,11:6:4,86,86,11.83,0,212,
4-18,11:6:4,86,86,11.86,0,212,
4-18,11:6:5,86,86,11.85,0,212,
4-18,11:6:5,86,86,11.85,0,212,
4-18,11:6:6,87,87,11.84,0,212,
4-18,11:6:6,87,87,11.86,0,212,
4-18,11:6:7,86,86,11.85,0,212,
4-18,11:6:7,86,86,11.85,0,212,
4-18,11:6:8,87,87,11.85,0,212,
4-18,11:6:8,87,87,11.85,0,212,
4-18,11:6:9,86,86,11.86,0,212,
4-18,11:6:9,87,87,11.86,0,212,
4-18,11:6:10,87,87,11.85,0,212,
4-18,11:6:10,86,86,11.81,0,212,
4-18,11:6:11,86,86,11.84,0,212,
4-18,11:6:11,87,87,11.84,0,212,
4-18,11:6:12,86,86,11.86,0,212,
4-18,11:6:12,87,87,11.84,0,212,
4-18,11:6:13,87,87,11.86,0,212,
4-18,11:6:13,87,87,11.84,0,212,
4-18,11:6:14,86,86,11.84,0,212,
4-18,11:6:14,86,86,11.85,0,212,
4-18,11:6:15,86,86,11.81,0,212,
4-18,11:6:15,87,87,11.86,0,212,
4-18,11:6:16,87,87,11.83,0,212,
4-18,11:6:16,86,86,11.85,0,212,
4-18,11:6:17,87,87,11.85,0,212,
4-18,11:6:17,87,87,11.82,0,212,
4-18,11:6:18,87,87,11.82,0,212,
4-18,11:6:18,87,87,11.84,0,212,
4-18,11:6:19,87,87,11.84,0,212,
4-18,11:6:19,87,87,11.85,0,212,
4-18,11:6:20,87,87,11.87,0,212,
4-18,11:6:20,87,87,11.85,0,212,
4-18,11:6:21,86,86,11.85,0,212,
4-18,11:6:21,86,86,11.79,0,212,
4-18,11:6:22,86,86,11.84,0,212,
4-18,11:6:22,86,86,11.83,0,212,
4-18,11:6:23,86,86,11.84,0,212,
4-18,11:6:23,86,86,11.82,0,212,
4-18,11:6:24,86,86,11.83,0,212,
4-18,11:6:24,86,86,11.84,0,212,
4-18,11:6:25,87,87,11.83,0,212,
4-18,11:6:25,87,87,11.8,0,212,
4-18,11:6:26,87,87,11.82,0,212,
4-18,11:6:26,87,87,11.82,0,212,
4-18,11:6:27,87,87,11.86,0,212,
4-18,11:6:27,87,87,11.82,0,212,
4-18,11:6:28,87,87,11.82,0,212,
4-18,11:6:28,86,86,11.84,0,212,
4-18,11:6:29,87,87,11.85,0,212,
4-18,11:6:29,87,87,11.82,0,212,
4-18,11:6:30,87,87,11.82,0,212,
4-18,11:6:30,87,87,11.83,0,212,
4-18,11:6:31,87,87,11.84,0,212,
4-18,11:6:31,87,87,11.87,0,212,
4-18,11:6:32,87,87,11.86,0,212,
4-18,11:6:32,87,87,11.85,0,212,
4-18,11:6:33,87,87,11.86,0,212,
4-18,11:6:33,87,87,11.86,0,212,
4-18,11:6:34,87,87,11.87,0,212,
4-18,11:6:34,88,88,11.85,0,212,
4-18,11:6:35,88,88,11.86,0,212,
4-18,11:6:35,87,87,11.86,0,212,
4-18,11:6:36,87,87,11.85,0,212,
4-18,11:6:36,87,87,11.87,0,212,
4-18,11:6:37,87,87,11.86,0,212,
4-18,11:6:37,88,88,11.87,0,212,
4-18,11:6:38,88,88,11.85,0,212,
4-18,11:6:38,87,87,11.88,0,212,
4-18,11:6:39,88,88,11.87,0,212,
4-18,11:6:39,87,87,11.85,0,212,
4-18,11:6:40,88,88,11.84,0,212,
4-18,11:6:40,88,88,11.88,0,212,
4-18,11:6:41,88,88,11.87,0,212,
4-18,11:6:41,87,87,11.87,0,212,
4-18,11:6:42,88,88,11.87,0,212,
4-18,11:6:42,88,88,11.84,0,212,
4-18,11:6:43,88,88,11.85,0,212,
4-18,11:6:43,88,88,11.87,0,212,
4-18,11:6:44,88,88,11.86,0,212,
4-18,11:6:44,88,88,11.86,0,212,
4-18,11:6:45,88,88,11.87,0,212,
4-18,11:6:45,88,88,11.86,0,212,
4-18,11:6:46,88,88,11.86,0,212,
4-18,11:6:46,87,87,11.88,0,212,
4-18,11:6:47,88,88,11.85,0,212,
4-18,11:6:47,88,88,11.86,0,212,
4-18,11:6:48,88,88,11.85,0,212,
4-18,11:6:48,88,88,11.85,0,212,
4-18,11:6:49,88,88,11.87,0,212,
4-18,11:6:49,88,88,11.86,0,212,
4-18,11:6:50,88,88,11.87,0,212,
4-18,11:6:50,88,88,11.89,0,212,
4-18,11:6:51,88,88,11.87,0,212,
4-18,11:6:51,88,88,11.86,0,212,
4-18,11:6:52,88,88,11.87,0,212,
4-18,11:6:52,88,88,11.85,0,212,
4-18,11:6:53,88,88,11.87,0,212,
4-18,11:6:53,88,88,11.85,0,212,
4-18,11:6:54,88,88,11.86,0,212,
4-18,11:6:54,88,88,11.84,0,212,
4-18,11:6:55,88,88,11.85,0,212,
4-18,11:6:55,88,88,11.87,0,212,
4-18,11:6:56,88,88,11.85,0,212,
4-18,11:6:56,87,87,11.87,0,212,
4-18,11:6:57,88,88,11.85,0,212,
4-18,11:6:57,88,88,11.87,0,212,
4-18,11:6:58,88,88,11.87,0,212,
4-18,11:6:58,88,88,11.87,0,212,
4-18,11:6:59,88,88,11.85,0,212,
4-18,11:6:59,88,88,11.86,0,212,
4-18,11:7:0,88,88,11.86,0,212,
4-18,11:7:0,88,88,11.85,0,212,
4-18,11:7:1,88,88,11.87,0,212,
4-18,11:7:1,88,88,11.85,0,212,
4-18,11:7:2,88,88,11.86,0,212,
4-18,11:7:2,88,88,11.86,0,212,
4-18,11:7:3,88,88,11.85,0,212,
4-18,11:7:3,87,87,11.86,0,212,
4-18,11:7:4,88,88,11.85,0,212,
4-18,11:7:4,88,88,11.86,0,212,
4-18,11:7:5,88,88,11.86,0,212,
4-18,11:7:5,88,88,11.85,0,212,
4-18,11:7:6,88,88,11.87,0,212,
4-18,11:7:6,88,88,11.86,0,212,
4-18,11:7:7,88,88,11.86,0,212,
4-18,11:7:7,88,88,11.87,0,212,
4-18,11:7:8,88,88,11.86,0,212,
4-18,11:7:8,88,88,11.86,0,212,
4-18,11:7:9,88,88,11.85,0,212,
4-18,11:7:9,88,88,11.87,0,212,
4-18,11:7:10,88,88,11.87,0,212,
4-18,11:7:10,88,88,11.86,0,212,
4-18,11:7:11,88,88,11.85,0,212,
4-18,11:7:11,88,88,11.86,0,212,
4-18,11:7:12,88,88,11.85,0,212,
4-18,11:7:12,88,88,11.85,0,212,
4-18,11:7:13,88,88,11.86,0,212,
4-18,11:7:13,88,88,11.85,0,212,
4-18,11:7:14,88,88,11.85,0,212,
4-18,11:7:14,88,88,11.86,0,212,
4-18,11:7:15,88,88,11.87,0,212,
4-18,11:7:15,88,88,11.87,0,212,
4-18,11:7:16,88,88,11.85,0,212,
4-18,11:7:16,88,88,11.84,0,212,
4-18,11:7:17,88,88,11.85,0,212,
4-18,11:7:17,88,88,11.85,0,212,
4-18,11:7:18,88,88,11.86,0,212,
4-18,11:7:18,88,88,11.85,0,212,
4-18,11:7:19,88,88,11.85,0,212,
4-18,11:7:19,88,88,11.86,0,212,
4-18,11:7:20,88,88,11.87,0,212,
4-18,11:7:20,88,88,11.87,0,212,
4-18,11:7:21,88,88,11.86,0,212,
4-18,11:7:21,88,88,11.86,0,212,
4-18,11:7:22,88,88,11.86,0,212,
4-18,11:7:22,88,88,11.84,0,212,
4-18,11:7:23,88,88,11.85,0,212,
4-18,11:7:23,88,88,11.86,0,212,
4-18,11:7:24,88,88,11.87,0,212,
4-18,11:7:24,88,88,11.87,0,212,
4-18,11:7:25,88,88,11.86,0,212,
4-18,11:7:25,88,88,11.86,0,212,
4-18,11:7:26,88,88,11.84,0,212,
4-18,11:7:26,88,88,11.85,0,212,
4-18,11:7:27,88,88,11.85,0,212,
4-18,11:7:27,88,88,11.83,0,212,
4-18,11:7:28,88,88,11.84,0,212,
4-18,11:7:28,88,88,11.85,0,212,
4-18,11:7:29,88,88,11.86,0,212,
4-18,11:7:29,88,88,11.84,0,212,
4-18,11:7:30,88,88,11.86,0,212,
4-18,11:7:30,88,88,11.85,0,212,
4-18,11:7:31,88,88,11.85,0,212,
4-18,11:7:31,88,88,11.85,0,212,
4-18,11:7:32,88,88,11.85,0,212,
4-18,11:7:32,88,88,11.84,0,212,
4-18,11:7:33,88,88,11.85,0,212,
4-18,11:7:33,88,88,11.87,0,212,
4-18,11:7:34,88,88,11.84,0,212,
4-18,11:7:34,88,88,11.84,0,212,
4-18,11:7:35,88,88,11.86,0,212,
4-18,11:7:35,88,88,11.86,0,212,
4-18,11:7:36,88,88,11.84,0,212,
4-18,11:7:36,88,88,11.85,0,212,
4-18,11:7:37,88,88,11.86,0,212,
4-18,11:7:37,88,88,11.84,0,212,
4-18,11:7:38,88,88,11.84,0,212,
4-18,11:7:38,88,88,11.83,0,212,
4-18,11:7:39,88,88,11.85,0,212,
4-18,11:7:39,88,88,11.86,0,212,
4-18,11:7:40,88,88,11.85,0,212,
4-18,11:7:40,88,88,11.86,0,212,
4-18,11:7:41,88,88,11.85,0,212,
4-18,11:7:41,88,88,11.85,0,212,
4-18,11:7:42,88,88,11.86,0,212,
4-18,11:7:42,88,88,11.84,0,212,
4-18,11:7:43,88,88,11.83,0,212,
4-18,11:7:43,88,88,11.83,0,212,
4-18,11:7:44,88,88,11.83,0,212,
4-18,11:7:44,88,88,11.85,0,212,
4-18,11:7:45,88,88,11.84,0,212,
4-18,11:7:45,88,88,11.85,0,212,
4-18,11:7:46,88,88,11.85,0,212,
4-18,11:7:46,88,88,11.86,0,212,
4-18,11:7:47,88,88,11.84,0,212,
4-18,11:7:47,88,88,11.85,0,212,
4-18,11:7:48,88,88,11.85,0,212,
4-18,11:7:48,88,88,11.85,0,212,
4-18,11:7:49,88,88,11.84,0,212,
4-18,11:7:49,88,88,11.86,0,212,
4-18,11:7:50,88,88,11.84,0,212,
4-18,11:7:50,88,88,11.85,0,212,
4-18,11:7:51,88,88,11.85,0,212,
4-18,11:7:51,88,88,11.85,0,212,
4-18,11:7:52,88,88,11.84,0,212,
4-18,11:7:52,88,88,11.85,0,212,
4-18,11:7:53,88,88,11.85,0,212,
4-18,11:7:53,88,88,11.85,0,212,
4-18,11:7:54,88,88,11.85,0,212,
4-18,11:7:54,88,88,11.86,0,212,
4-18,11:7:55,88,88,11.84,0,212,
4-18,11:7:55,88,88,11.86,0,212,
4-18,11:7:56,88,88,11.85,0,212,
4-18,11:7:56,88,88,11.83,0,212,
4-18,11:7:57,89,89,11.82,0,212,
4-18,11:7:57,88,88,11.83,0,212,
4-18,11:7:58,88,88,11.86,0,212,
4-18,11:7:58,88,88,11.85,0,212,
4-18,11:7:59,88,88,11.85,0,212,
4-18,11:7:59,88,88,11.87,0,212,
4-18,11:8:0,88,88,11.87,0,212,
4-18,11:8:0,88,88,11.85,0,212,
4-18,11:8:1,88,88,11.85,0,212,
4-18,11:8:1,88,88,11.85,0,212,
4-18,11:8:2,88,88,11.85,0,212,
4-18,11:8:2,88,88,11.83,0,212,
4-18,11:8:3,88,88,11.85,0,212,
4-18,11:8:3,88,88,11.85,0,212,
4-18,11:8:4,88,88,11.85,0,212,
4-18,11:8:4,88,88,11.84,0,212,
4-18,11:8:5,88,88,11.84,0,212,
4-18,11:8:5,88,88,11.85,0,212,
4-18,11:8:6,88,88,11.85,0,212,
4-18,11:8:6,88,88,11.85,0,212,
4-18,11:8:7,88,88,11.86,0,212,
4-18,11:8:7,88,88,11.86,0,212,
4-18,11:8:8,88,88,11.85,0,212,
4-18,11:8:8,88,88,11.87,0,212,
4-18,11:8:9,88,88,11.86,0,212,
4-18,11:8:9,88,88,11.87,0,212,
4-18,11:8:10,88,88,11.87,0,212,
4-18,11:8:10,88,88,11.86,0,212,
4-18,11:8:11,88,88,11.87,0,212,
4-18,11:8:11,88,88,11.85,0,212,
4-18,11:8:12,88,88,11.87,0,212,
4-18,11:8:12,88,88,11.86,0,212,
4-18,11:8:13,88,88,11.87,0,212,
4-18,11:8:13,88,88,11.87,0,212,
4-18,11:8:14,88,88,11.86,0,212,
4-18,11:8:14,88,88,11.85,0,212,
4-18,11:8:15,88,88,11.87,0,212,
4-18,11:8:15,88,88,11.87,0,212,
4-18,11:8:16,88,88,11.86,0,212,
4-18,11:8:16,88,88,11.87,0,212,
4-18,11:8:17,88,88,11.87,0,212,
4-18,11:8:17,88,88,11.84,0,212,
4-18,11:8:18,88,88,11.85,0,212,
4-18,11:8:18,88,88,11.86,0,212,
4-18,11:8:19,88,88,11.86,0,212,
4-18,11:8:19,88,88,11.86,0,212,
4-18,11:8:20,88,88,11.86,0,212,
4-18,11:8:20,88,88,11.86,0,212,
4-18,11:8:21,88,88,11.84,0,212,
4-18,11:8:21,88,88,11.86,0,212,
4-18,11:8:22,88,88,11.86,0,212,
4-18,11:8:22,88,88,11.85,0,212,
4-18,11:8:23,88,88,11.86,0,212,
4-18,11:8:23,88,88,11.86,0,212,
4-18,11:8:24,88,88,11.85,0,212,
4-18,11:8:24,88,88,11.85,0,212,
4-18,11:8:25,88,88,11.86,0,212,
4-18,11:8:25,88,88,11.86,0,212,
4-18,11:8:26,88,88,11.84,0,212,
4-18,11:8:26,88,88,11.85,0,212,
4-18,11:8:27,88,88,11.85,0,212,
4-18,11:8:27,88,88,11.86,0,212,
4-18,11:8:28,88,88,11.84,0,212,
4-18,11:8:28,88,88,11.86,0,212,
4-18,11:8:29,88,88,11.85,0,212,
4-18,11:8:29,88,88,11.85,0,212,
4-18,11:8:30,88,88,11.86,0,212,
4-18,11:8:30,88,88,11.84,0,212,
4-18,11:8:31,88,88,11.85,0,212,
4-18,11:8:31,88,88,11.85,0,212,
4-18,11:8:32,88,88,11.85,0,212,
4-18,11:8:32,88,88,11.84,0,212,
4-18,11:8:33,88,88,11.84,0,212,
4-18,11:8:33,88,88,11.85,0,212,
4-18,11:8:34,88,88,11.86,0,212,
4-18,11:8:34,88,88,11.85,0,212,
4-18,11:8:35,87,87,11.85,0,212,
4-18,11:8:35,87,87,11.84,0,212,
4-18,11:8:36,88,88,11.86,0,212,
4-18,11:8:36,88,88,11.84,0,212,
4-18,11:8:37,87,87,11.85,0,212,
4-18,11:8:37,88,88,11.85,0,212,
4-18,11:8:38,88,88,11.84,0,212,
4-18,11:8:38,88,88,11.85,0,212,
4-18,11:8:39,88,88,11.85,0,212,
4-18,11:8:39,88,88,11.85,0,212,
4-18,11:8:40,88,88,11.84,0,212,
4-18,11:8:40,88,88,11.84,0,212,
4-18,11:8:41,87,87,11.86,0,212,
4-18,11:8:41,88,88,11.87,0,212,
4-18,11:8:42,88,88,11.86,0,212,
4-18,11:8:42,88,88,11.85,0,212,
4-18,11:8:43,88,88,11.86,0,212,
4-18,11:8:43,88,88,11.85,0,212,
4-18,11:8:44,88,88,11.86,0,212,
4-18,11:8:44,88,88,11.86,0,212,
4-18,11:8:45,88,88,11.88,0,212,
4-18,11:8:45,88,88,11.83,0,212,
4-18,11:8:46,88,88,11.85,0,212,
4-18,11:8:46,88,88,11.86,0,212,
4-18,11:8:47,87,87,11.84,0,212,
4-18,11:8:47,88,88,11.84,0,212,
4-18,11:8:48,87,87,11.84,0,212,
