SensorID: 5498,
Firmware Version: 1.5.5,

Date,Time,SmO2 Live,SmO2 Averaged,THb,Lap,Session Ct,
4-14,10:29:13,65,65,12.22,10,202,
4-14,10:29:13,66,66,12.29,10,202,
4-14,10:29:14,65,65,12.28,10,202,
4-14,10:29:14,66,66,12.23,10,202,
4-14,10:29:15,66,66,12.26,10,202,
4-14,10:29:15,66,66,12.27,10,202,
4-14,10:29:16,63,63,12.28,10,202,
4-14,10:29:16,64,64,12.2,10,202,
4-14,10:29:17,62,62,12.23,10,202,
4-14,10:29:17,63,63,12.29,10,202,
4-14,10:29:18,66,66,12.22,10,202,
4-14,10:29:18,66,66,12.23,10,202,
4-14,10:29:19,65,65,12.27,10,202,
4-14,10:29:19,64,64,12.31,10,202,
4-14,10:29:20,63,63,12.27,10,202,
4-14,10:29:20,65,65,12.19,10,202,
4-14,10:29:21,62,62,12.24,10,202,
4-14,10:29:21,65,65,12.22,10,202,
4-14,10:29:22,64,64,12.19,10,202,
4-14,10:29:22,65,65,12.26,10,202,
4-14,10:29:23,62,62,12.27,10,202,
4-14,10:29:23,64,64,12.2,10,202,
4-14,10:29:24,63,63,12.26,10,202,
4-14,10:29:24,62,62,12.26,10,202,
4-14,10:29:25,62,62,12.24,10,202,
4-14,10:29:25,63,63,12.28,10,202,
4-14,10:29:26,64,64,12.32,10,202,
4-14,10:29:26,61,61,12.26,10,202,
4-14,10:29:27,65,65,12.24,10,202,
4-14,10:29:27,63,63,12.16,10,202,
4-14,10:29:28,63,63,12.19,10,202,
4-14,10:29:28,64,64,12.2,10,202,
4-14,10:29:29,64,64,12.22,10,202,
4-14,10:29:29,61,61,12.23,10,202,
4-14,10:29:30,61,61,12.25,10,202,
4-14,10:29:30,63,63,12.25,10,202,
4-14,10:29:31,61,61,12.28,10,202,
4-14,10:29:31,63,63,12.27,10,202,
4-14,10:29:32,61,61,12.27,10,202,
4-14,10:29:32,60,60,12.23,10,202,
4-14,10:29:33,62,62,12.18,10,202,
4-14,10:29:33,62,62,12.34,10,202,
4-14,10:29:34,59,59,12.23,10,202,
4-14,10:29:34,61,61,12.22,10,202,
4-14,10:29:35,61,61,12.22,10,202,
4-14,10:29:35,60,60,12.26,10,202,
4-14,10:29:36,60,60,12.26,10,202,
4-14,10:29:36,60,60,12.25,10,202,
4-14,10:29:37,60,60,12.28,10,202,
4-14,10:29:37,58,58,12.28,10,202,
4-14,10:29:38,57,57,12.29,10,202,
4-14,10:29:38,60,60,12.26,10,202,
4-14,10:29:39,59,59,12.2,10,202,
4-14,10:29:39,59,59,12.21,10,202,
4-14,10:29:40,60,60,12.26,10,202,
4-14,10:29:40,59,59,12.21,10,202,
4-14,10:29:41,59,59,12.21,10,202,
4-14,10:29:41,58,58,12.3,10,202,
4-14,10:29:42,60,60,12.2,10,202,
4-14,10:29:42,58,58,12.2,10,202,
4-14,10:29:43,59,59,12.31,10,202,
4-14,10:29:43,60,60,12.26,10,202,
4-14,10:29:44,57,57,12.3,10,202,
4-14,10:29:44,58,58,12.3,10,202,
4-14,10:29:45,56,56,12.19,10,202,
4-14,10:29:45,59,59,12.2,10,202,
4-14,10:29:46,58,58,12.21,10,202,
4-14,10:29:46,58,58,12.2,10,202,
4-14,10:29:47,59,59,12.32,10,202,
4-14,10:29:47,56,56,12.28,10,202,
4-14,10:29:48,57,57,12.2,10,202,
4-14,10:29:48,56,56,12.25,10,202,
4-14,10:29:49,58,58,12.34,10,202,
4-14,10:29:49,56,56,12.26,10,202,
4-14,10:29:50,54,54,12.13,10,202,
4-14,10:29:50,56,56,12.24,10,202,
4-14,10:29:51,56,56,12.26,10,202,
4-14,10:29:51,57,57,12.19,10,202,
4-14,10:29:52,55,55,12.19,10,202,
4-14,10:29:52,56,56,12.21,10,202,
4-14,10:29:53,57,57,12.3,10,202,
4-14,10:29:53,53,53,12.24,10,202,
4-14,10:29:54,56,56,12.29,10,202,
4-14,10:29:54,56,56,12.25,10,202,
4-14,10:29:55,56,56,12.25,10,202,
4-14,10:29:55,56,56,12.23,10,202,
4-14,10:29:56,57,57,12.27,10,202,
4-14,10:29:56,56,56,12.3,10,202,
4-14,10:29:57,50,50,12.16,10,202,
4-14,10:29:57,54,54,12.2,10,202,
4-14,10:29:58,56,56,12.27,10,202,
4-14,10:29:58,54,54,12.31,10,202,
4-14,10:29:59,56,56,12.31,10,202,
4-14,10:29:59,55,55,12.28,10,202,
4-14,10:30:0,52,52,12.26,10,202,
4-14,10:30:0,50,50,12.2,10,202,
4-14,10:30:1,56,56,12.36,10,202,
4-14,10:30:1,51,51,12.26,10,202,
4-14,10:30:2,51,51,12.25,10,202,
4-14,10:30:2,53,53,12.25,10,202,
4-14,10:30:3,54,54,12.28,10,202,
4-14,10:30:3,50,50,12.24,10,202,
4-14,10:30:4,53,53,12.31,10,202,
4-14,10:30:4,53,53,12.22,10,202,
4-14,10:30:5,51,51,12.26,10,202,
4-14,10:30:5,54,54,12.35,10,202,
4-14,10:30:6,50,50,12.29,10,202,
4-14,10:30:6,51,51,12.33,10,202,
4-14,10:30:7,50,50,12.3,10,202,
4-14,10:30:7,55,55,12.38,10,202,
4-14,10:30:8,50,50,12.26,10,202,
4-14,10:30:8,48,48,12.24,10,202,
4-14,10:30:9,52,52,12.29,10,202,
4-14,10:30:9,51,51,12.28,10,202,
4-14,10:30:10,50,50,12.19,10,202,
4-14,10:30:10,50,50,12.2,10,202,
4-14,10:30:11,48,48,12.22,10,202,
4-14,10:30:11,49,49,12.25,10,202,
4-14,10:30:12,48,48,12.21,10,202,
4-14,10:30:12,50,50,12.28,10,202,
4-14,10:30:13,48,48,12.2,10,202,
4-14,10:30:13,48,48,12.3,10,202,
4-14,10:30:14,51,51,12.35,10,202,
4-14,10:30:14,49,49,12.33,10,202,
4-14,10:30:15,52,52,12.34,10,202,
4-14,10:30:15,50,50,12.28,10,202,
4-14,10:30:16,50,50,12.31,10,202,
4-14,10:30:16,44,44,12.25,10,202,
4-14,10:30:17,46,46,12.32,10,202,
4-14,10:30:17,49,49,12.32,10,202,
4-14,10:30:18,47,47,12.29,10,202,
4-14,10:30:18,49,49,12.3,10,202,
4-14,10:30:19,47,47,12.33,10,202,
4-14,10:30:19,47,47,12.33,10,202,
4-14,10:30:20,48,48,12.4,10,202,
4-14,10:30:20,44,44,12.3,10,202,
4-14,10:30:21,46,46,12.29,10,202,
4-14,10:30:21,48,48,12.34,10,202,
4-14,10:30:22,46,46,12.35,10,202,
4-14,10:30:22,47,47,12.34,10,202,
4-14,10:30:23,45,45,12.3,10,202,
4-14,10:30:23,46,46,12.31,10,202,
4-14,10:30:24,44,44,12.36,10,202,
4-14,10:30:24,46,46,12.32,10,202,
4-14,10:30:25,46,46,12.41,10,202,
4-14,10:30:25,47,47,12.36,10,202,
4-14,10:30:26,44,44,12.37,10,202,
4-14,10:30:26,41,41,12.26,10,202,
4-14,10:30:27,46,46,12.41,10,202,
4-14,10:30:27,43,43,12.32,10,202,
4-14,10:30:28,45,45,12.36,10,202,
4-14,10:30:28,43,43,12.31,10,202,
4-14,10:30:29,44,44,12.36,10,202,
4-14,10:30:29,45,45,12.36,10,202,
4-14,10:30:30,47,47,12.39,10,202,
4-14,10:30:30,39,39,12.34,10,202,
4-14,10:30:31,43,43,12.36,10,202,
4-14,10:30:31,43,43,12.37,10,202,
4-14,10:30:32,45,45,12.4,10,202,
4-14,10:30:32,43,43,12.37,10,202,
4-14,10:30:33,39,39,12.3,10,202,
4-14,10:30:33,46,46,12.41,10,202,
4-14,10:30:34,46,46,12.42,10,202,
4-14,10:30:34,44,44,12.38,10,202,
4-14,10:30:35,44,44,12.4,10,202,
4-14,10:30:35,42,42,12.4,10,202,
4-14,10:30:36,43,43,12.45,10,202,
4-14,10:30:36,42,42,12.37,10,202,
4-14,10:30:37,44,44,12.42,10,202,
4-14,10:30:37,44,44,12.41,10,202,
4-14,10:30:38,41,41,12.38,10,202,
4-14,10:30:38,45,45,12.42,10,202,
4-14,10:30:39,42,42,12.41,10,202,
4-14,10:30:39,38,38,12.31,10,202,
4-14,10:30:40,44,44,12.47,10,202,
4-14,10:30:40,40,40,12.41,10,202,
4-14,10:30:41,39,39,12.37,10,202,
4-14,10:30:41,40,40,12.39,10,202,
4-14,10:30:42,41,41,12.41,10,202,
4-14,10:30:42,43,43,12.43,10,202,
4-14,10:30:43,40,40,12.4,10,202,
4-14,10:30:43,44,44,12.44,10,202,
4-14,10:30:44,40,40,12.43,10,202,
4-14,10:30:44,42,42,12.41,10,202,
4-14,10:30:45,40,40,12.37,10,202,
4-14,10:30:45,41,41,12.38,10,202,
4-14,10:30:46,37,37,12.4,10,202,
4-14,10:30:46,36,36,12.31,10,202,
4-14,10:30:47,41,41,12.44,10,202,
4-14,10:30:47,36,36,12.38,10,202,
4-14,10:30:48,39,39,12.37,10,202,
4-14,10:30:48,38,38,12.41,10,202,
4-14,10:30:49,41,41,12.45,10,202,
4-14,10:30:49,36,36,12.35,10,202,
4-14,10:30:50,40,40,12.47,10,202,
4-14,10:30:50,38,38,12.43,10,202,
4-14,10:30:51,40,40,12.46,10,202,
4-14,10:30:51,42,42,12.43,10,202,
4-14,10:30:52,40,40,12.47,10,202,
4-14,10:30:52,34,34,12.32,10,202,
4-14,10:30:53,37,37,12.4,10,202,
4-14,10:30:53,39,39,12.44,10,202,
4-14,10:30:54,36,36,12.4,10,202,
4-14,10:30:54,34,34,12.35,10,202,
4-14,10:30:55,36,36,12.39,10,202,
4-14,10:30:55,38,38,12.44,10,202,
4-14,10:30:56,43,43,12.53,10,202,
4-14,10:30:56,37,37,12.42,10,202,
4-14,10:30:57,34,34,12.39,10,202,
4-14,10:30:57,30,30,12.33,10,202,
4-14,10:30:58,39,39,12.47,10,202,
4-14,10:30:58,37,37,12.42,10,202,
4-14,10:30:59,40,40,12.5,10,202,
4-14,10:30:59,38,38,12.47,10,202,
4-14,10:31:0,37,37,12.4,10,202,
4-14,10:31:0,39,39,12.46,10,202,
4-14,10:31:1,41,41,12.54,10,202,
4-14,10:31:1,35,35,12.43,10,202,
4-14,10:31:2,39,39,12.52,10,202,
4-14,10:31:2,40,40,12.53,10,202,
4-14,10:31:3,38,38,12.45,10,202,
4-14,10:31:3,35,35,12.45,10,202,
4-14,10:31:4,37,37,12.46,10,202,
4-14,10:31:4,36,36,12.47,10,202,
4-14,10:31:5,34,34,12.44,10,202,
4-14,10:31:5,38,38,12.46,10,202,
4-14,10:31:6,38,38,12.42,10,202,
4-14,10:31:6,32,32,12.41,10,202,
4-14,10:31:7,38,38,12.49,10,202,
4-14,10:31:7,31,31,12.39,10,202,
4-14,10:31:8,35,35,12.46,10,202,
4-14,10:31:8,37,37,12.47,10,202,
4-14,10:31:9,30,30,12.43,10,202,
4-14,10:31:9,40,40,12.51,10,202,
4-14,10:31:10,34,34,12.42,10,202,
4-14,10:31:10,34,34,12.47,10,202,
4-14,10:31:11,36,36,12.5,10,202,
4-14,10:31:11,37,37,12.5,10,202,
4-14,10:31:12,36,36,12.47,10,202,
4-14,10:31:12,33,33,12.44,10,202,
4-14,10:31:13,37,37,12.48,10,202,
4-14,10:31:13,29,29,12.39,10,202,
4-14,10:31:14,33,33,12.39,10,202,
4-14,10:31:14,35,35,12.52,10,202,
4-14,10:31:15,34,34,12.43,10,202,
4-14,10:31:15,32,32,12.46,10,202,
4-14,10:31:16,34,34,12.47,10,202,
4-14,10:31:16,33,33,12.44,10,202,
4-14,10:31:17,36,36,12.48,10,202,
4-14,10:31:17,33,33,12.51,10,202,
4-14,10:31:18,34,34,12.49,10,202,
4-14,10:31:18,35,35,12.49,10,202,
4-14,10:31:19,31,31,12.46,10,202,
4-14,10:31:19,31,31,12.42,10,202,
4-14,10:31:20,34,34,12.46,10,202,
4-14,10:31:20,35,35,12.52,10,202,
4-14,10:31:21,36,36,12.49,10,202,
4-14,10:31:21,32,32,12.45,10,202,
4-14,10:31:22,33,33,12.45,10,202,
4-14,10:31:22,32,32,12.48,10,202,
4-14,10:31:23,30,30,12.45,10,202,
4-14,10:31:23,30,30,12.48,10,202,
4-14,10:31:24,33,33,12.46,10,202,
4-14,10:31:24,35,35,12.51,10,202,
4-14,10:31:25,34,34,12.5,10,202,
4-14,10:31:25,35,35,12.49,10,202,
4-14,10:31:26,29,29,12.42,10,202,
4-14,10:31:26,30,30,12.45,10,202,
4-14,10:31:27,36,36,12.57,10,202,
4-14,10:31:27,36,36,12.54,10,202,
4-14,10:31:28,24,24,12.35,10,202,
4-14,10:31:28,25,25,12.4,10,202,
4-14,10:31:29,31,31,12.48,10,202,
4-14,10:31:29,30,30,12.49,10,202,
4-14,10:31:30,33,33,12.49,10,202,
4-14,10:31:30,28,28,12.47,10,202,
4-14,10:31:31,36,36,12.57,10,202,
4-14,10:31:31,34,34,12.52,10,202,
4-14,10:31:32,36,36,12.58,10,202,
4-14,10:31:32,32,32,12.54,10,202,
4-14,10:31:33,28,28,12.45,10,202,
4-14,10:31:33,31,31,12.48,10,202,
4-14,10:31:34,33,33,12.51,10,202,
4-14,10:31:34,29,29,12.5,10,202,
4-14,10:31:35,33,33,12.54,10,202,
4-14,10:31:35,30,30,12.5,10,202,
4-14,10:31:36,30,30,12.47,10,202,
4-14,10:31:36,26,26,12.45,10,202,
4-14,10:31:37,26,26,12.48,10,202,
4-14,10:31:37,22,22,12.39,10,202,
4-14,10:31:38,34,34,12.56,10,202,
4-14,10:31:38,34,34,12.54,10,202,
4-14,10:31:39,32,32,12.54,10,202,
4-14,10:31:39,33,33,12.53,10,202,
4-14,10:31:40,33,33,12.61,10,202,
4-14,10:31:40,30,30,12.5,10,202,
4-14,10:31:41,31,31,12.57,10,202,
4-14,10:31:41,34,34,12.54,10,202,
4-14,10:31:42,31,31,12.48,10,202,
4-14,10:31:42,28,28,12.5,10,202,
4-14,10:31:43,28,28,12.47,10,202,
4-14,10:31:43,26,26,12.47,10,202,
4-14,10:31:44,30,30,12.54,10,202,
4-14,10:31:44,31,31,12.51,10,202,
4-14,10:31:45,29,29,12.53,10,202,
4-14,10:31:45,28,28,12.45,10,202,
4-14,10:31:46,30,30,12.52,10,202,
4-14,10:31:46,22,22,12.46,10,202,
4-14,10:31:47,24,24,12.43,10,202,
4-14,10:31:47,28,28,12.53,10,202,
4-14,10:31:48,29,29,12.54,10,202,
4-14,10:31:48,22,22,12.47,10,202,
4-14,10:31:49,27,27,12.48,10,202,
4-14,10:31:49,34,34,12.62,10,202,
4-14,10:31:50,32,32,12.58,10,202,
4-14,10:31:50,21,21,12.46,10,202,
4-14,10:31:51,26,26,12.53,10,202,
4-14,10:31:51,25,25,12.5,10,202,
4-14,10:31:52,28,28,12.56,10,202,
4-14,10:31:52,29,29,12.54,10,202,
4-14,10:31:53,30,30,12.52,10,202,
4-14,10:31:53,32,32,12.58,10,202,
4-14,10:31:54,26,26,12.51,10,202,
4-14,10:31:54,28,28,12.53,10,202,
4-14,10:31:55,21,21,12.48,10,202,
4-14,10:31:55,32,32,12.64,10,202,
4-14,10:31:56,27,27,12.57,10,202,
4-14,10:31:56,27,27,12.57,10,202,
4-14,10:31:57,24,24,12.51,10,202,
4-14,10:31:57,27,27,12.57,10,202,
4-14,10:31:58,24,24,12.5,10,202,
4-14,10:31:58,26,26,12.57,10,202,
4-14,10:31:59,27,27,12.57,10,202,
4-14,10:31:59,26,26,12.54,10,202,
4-14,10:32:0,26,26,12.54,10,202,
4-14,10:32:0,23,23,12.5,10,202,
4-14,10:32:1,27,27,12.58,10,202,
4-14,10:32:1,25,25,12.52,10,202,
4-14,10:32:2,28,28,12.58,10,202,
4-14,10:32:2,18,18,12.51,10,202,
4-14,10:32:3,29,29,12.55,10,202,
4-14,10:32:3,24,24,12.56,10,202,
4-14,10:32:4,21,21,12.5,10,202,
4-14,10:32:4,28,28,12.59,10,202,
4-14,10:32:5,24,24,12.55,10,202,
4-14,10:32:5,28,28,12.58,10,202,
4-14,10:32:6,24,24,12.51,10,202,
4-14,10:32:6,18,18,12.44,10,202,
4-14,10:32:7,35,35,12.64,10,202,
4-14,10:32:7,18,18,12.51,10,202,
4-14,10:32:8,26,26,12.58,10,202,
4-14,10:32:8,25,25,12.53,10,202,
4-14,10:32:9,30,30,12.64,10,202,
4-14,10:32:9,23,23,12.53,10,202,
4-14,10:32:10,14,14,12.45,10,202,
4-14,10:32:10,20,20,12.54,10,202,
4-14,10:32:11,15,15,12.48,10,202,
4-14,10:32:11,26,26,12.57,10,202,
4-14,10:32:12,30,30,12.61,10,202,
4-14,10:32:12,26,26,12.58,10,202,
4-14,10:32:13,25,25,12.58,10,202,
4-14,10:32:13,21,21,12.53,10,202,
4-14,10:32:14,30,30,12.6,10,202,
4-14,10:32:14,22,22,12.53,10,202,
4-14,10:32:15,24,24,12.59,10,202,
4-14,10:32:15,21,21,12.57,10,202,
4-14,10:32:16,26,26,12.58,10,202,
4-14,10:32:16,18,18,12.52,10,202,
4-14,10:32:17,26,26,12.58,10,202,
4-14,10:32:17,26,26,12.56,10,202,
4-14,10:32:18,18,18,12.54,10,202,
4-14,10:32:18,26,26,12.57,10,202,
4-14,10:32:19,26,26,12.58,10,202,
4-14,10:32:19,22,22,12.49,10,202,
4-14,10:32:20,19,19,12.56,10,202,
4-14,10:32:20,20,20,12.55,10,202,
4-14,10:32:21,25,25,12.58,10,202,
4-14,10:32:21,29,29,12.64,10,202,
4-14,10:32:22,25,25,12.61,10,202,
4-14,10:32:22,14,14,12.46,10,202,
4-14,10:32:23,25,25,12.57,10,202,
4-14,10:32:23,26,26,12.66,10,202,
4-14,10:32:24,26,26,12.61,10,202,
4-14,10:32:24,23,23,12.59,10,202,
4-14,10:32:25,23,23,12.58,10,202,
4-14,10:32:25,20,20,12.57,10,202,
4-14,10:32:26,16,16,12.51,10,202,
4-14,10:32:26,27,27,12.6,10,202,
4-14,10:32:27,28,28,12.65,10,202,
4-14,10:32:27,20,20,12.5,10,202,
4-14,10:32:28,25,25,12.58,10,202,
4-14,10:32:28,18,18,12.56,10,202,
4-14,10:32:29,25,25,12.62,10,202,
4-14,10:32:29,22,22,12.58,10,202,
4-14,10:32:30,18,18,12.55,10,202,
4-14,10:32:30,16,16,12.56,10,202,
4-14,10:32:31,25,25,12.64,10,202,
4-14,10:32:31,13,13,12.45,10,202,
4-14,10:32:32,20,20,12.58,10,202,
4-14,10:32:32,25,25,12.64,10,202,
4-14,10:32:33,20,20,12.58,10,202,
