SensorID: 5498						
Firmware Version: 1.5.5						
						
Date	Time	SmO2 Live	SmO2 Averaged	THb	Lap	Session Ct
04岿 07老	11:01:35	32	32	12.56	12	171
04岿 07老	11:01:36	33	33	12.56	12	171
04岿 07老	11:01:36	31	31	12.55	12	171
04岿 07老	11:01:37	32	32	12.54	12	171
04岿 07老	11:01:37	33	33	12.57	12	171
04岿 07老	11:01:38	31	31	12.54	12	171
04岿 07老	11:01:38	32	32	12.56	12	171
04岿 07老	11:01:39	32	32	12.56	12	171
04岿 07老	11:01:39	32	32	12.57	12	171
04岿 07老	11:01:40	31	31	12.56	12	171
04岿 07老	11:01:40	32	32	12.56	12	171
04岿 07老	11:01:41	32	32	12.56	12	171
04岿 07老	11:01:41	32	32	12.56	12	171
04岿 07老	11:01:42	32	32	12.57	12	171
04岿 07老	11:01:42	32	32	12.57	12	171
04岿 07老	11:01:43	31	31	12.55	12	171
04岿 07老	11:01:43	31	31	12.57	12	171
04岿 07老	11:01:44	31	31	12.55	12	171
04岿 07老	11:01:44	31	31	12.55	12	171
04岿 07老	11:01:45	29	29	12.54	12	171
04岿 07老	11:01:45	32	32	12.56	12	171
04岿 07老	11:01:46	31	31	12.55	12	171
04岿 07老	11:01:46	29	29	12.54	12	171
04岿 07老	11:01:47	31	31	12.57	12	171
04岿 07老	11:01:47	32	32	12.58	12	171
04岿 07老	11:01:48	30	30	12.56	12	171
04岿 07老	11:01:48	30	30	12.56	12	171
04岿 07老	11:01:49	30	30	12.56	12	171
04岿 07老	11:01:49	30	30	12.57	12	171
04岿 07老	11:01:50	30	30	12.56	12	171
04岿 07老	11:01:50	30	30	12.56	12	171
04岿 07老	11:01:51	29	29	12.58	12	171
04岿 07老	11:01:51	28	28	12.55	12	171
04岿 07老	11:01:52	29	29	12.56	12	171
04岿 07老	11:01:52	29	29	12.56	12	171
04岿 07老	11:01:53	28	28	12.56	12	171
04岿 07老	11:01:53	29	29	12.56	12	171
04岿 07老	11:01:54	28	28	12.56	12	171
04岿 07老	11:01:54	28	28	12.57	12	171
04岿 07老	11:01:55	29	29	12.56	12	171
04岿 07老	11:01:55	28	28	12.57	12	171
04岿 07老	11:01:56	29	29	12.58	12	171
04岿 07老	11:01:56	29	29	12.57	12	171
04岿 07老	11:01:57	27	27	12.56	12	171
04岿 07老	11:01:57	28	28	12.58	12	171
04岿 07老	11:01:58	28	28	12.56	12	171
04岿 07老	11:01:58	28	28	12.55	12	171
04岿 07老	11:01:59	28	28	12.57	12	171
04岿 07老	11:01:59	28	28	12.57	12	171
04岿 07老	11:02:00	28	28	12.56	12	171
04岿 07老	11:02:00	28	28	12.57	12	171
04岿 07老	11:02:01	27	27	12.56	12	171
04岿 07老	11:02:01	27	27	12.56	12	171
04岿 07老	11:02:02	27	27	12.57	12	171
04岿 07老	11:02:02	28	28	12.57	12	171
04岿 07老	11:02:03	28	28	12.57	12	171
04岿 07老	11:02:03	27	27	12.57	12	171
04岿 07老	11:02:04	26	26	12.56	12	171
04岿 07老	11:02:04	26	26	12.56	12	171
04岿 07老	11:02:05	27	27	12.57	12	171
04岿 07老	11:02:05	26	26	12.58	12	171
04岿 07老	11:02:06	27	27	12.58	12	171
04岿 07老	11:02:06	26	26	12.57	12	171
04岿 07老	11:02:07	26	26	12.57	12	171
04岿 07老	11:02:07	27	27	12.58	12	171
04岿 07老	11:02:08	25	25	12.57	12	171
04岿 07老	11:02:08	26	26	12.58	12	171
04岿 07老	11:02:09	26	26	12.57	12	171
04岿 07老	11:02:09	26	26	12.57	12	171
04岿 07老	11:02:10	25	25	12.57	12	171
04岿 07老	11:02:10	26	26	12.58	12	171
04岿 07老	11:02:11	25	25	12.58	12	171
04岿 07老	11:02:11	25	25	12.57	12	171
04岿 07老	11:02:12	25	25	12.57	12	171
04岿 07老	11:02:12	25	25	12.57	12	171
04岿 07老	11:02:13	25	25	12.57	12	171
04岿 07老	11:02:13	25	25	12.59	12	171
04岿 07老	11:02:14	25	25	12.6	12	171
04岿 07老	11:02:14	24	24	12.58	12	171
04岿 07老	11:02:15	25	25	12.59	12	171
04岿 07老	11:02:15	24	24	12.59	12	171
04岿 07老	11:02:16	24	24	12.59	12	171
04岿 07老	11:02:16	24	24	12.59	12	171
04岿 07老	11:02:17	24	24	12.59	12	171
04岿 07老	11:02:17	23	23	12.58	12	171
04岿 07老	11:02:18	23	23	12.59	12	171
04岿 07老	11:02:18	23	23	12.58	12	171
04岿 07老	11:02:19	24	24	12.6	12	171
04岿 07老	11:02:19	23	23	12.59	12	171
04岿 07老	11:02:20	23	23	12.58	12	171
04岿 07老	11:02:20	23	23	12.59	12	171
04岿 07老	11:02:21	22	22	12.59	12	171
04岿 07老	11:02:21	22	22	12.59	12	171
04岿 07老	11:02:22	20	20	12.57	12	171
04岿 07老	11:02:22	22	22	12.58	12	171
04岿 07老	11:02:23	22	22	12.59	12	171
04岿 07老	11:02:23	23	23	12.61	12	171
04岿 07老	11:02:24	22	22	12.59	12	171
04岿 07老	11:02:24	22	22	12.59	12	171
04岿 07老	11:02:25	22	22	12.59	12	171
04岿 07老	11:02:25	22	22	12.59	12	171
04岿 07老	11:02:26	21	21	12.58	12	171
04岿 07老	11:02:26	22	22	12.59	12	171
04岿 07老	11:02:27	21	21	12.59	12	171
04岿 07老	11:02:27	21	21	12.59	12	171
04岿 07老	11:02:28	21	21	12.59	12	171
04岿 07老	11:02:28	21	21	12.58	12	171
04岿 07老	11:02:29	21	21	12.59	12	171
04岿 07老	11:02:29	21	21	12.59	12	171
04岿 07老	11:02:30	21	21	12.59	12	171
04岿 07老	11:02:30	21	21	12.59	12	171
04岿 07老	11:02:31	20	20	12.59	12	171
04岿 07老	11:02:31	21	21	12.6	12	171
04岿 07老	11:02:32	20	20	12.59	12	171
04岿 07老	11:02:32	20	20	12.59	12	171
04岿 07老	11:02:33	21	21	12.6	12	171
04岿 07老	11:02:33	20	20	12.59	12	171
04岿 07老	11:02:34	19	19	12.6	12	171
04岿 07老	11:02:34	21	21	12.61	12	171
04岿 07老	11:02:35	20	20	12.62	12	171
04岿 07老	11:02:35	20	20	12.61	12	171
04岿 07老	11:02:36	19	19	12.61	12	171
04岿 07老	11:02:36	19	19	12.6	12	171
04岿 07老	11:02:37	19	19	12.6	12	171
04岿 07老	11:02:37	20	20	12.61	12	171
04岿 07老	11:02:38	19	19	12.61	12	171
04岿 07老	11:02:38	19	19	12.61	12	171
04岿 07老	11:02:39	19	19	12.61	12	171
04岿 07老	11:02:39	19	19	12.61	12	171
04岿 07老	11:02:40	19	19	12.61	12	171
04岿 07老	11:02:40	18	18	12.6	12	171
04岿 07老	11:02:41	19	19	12.62	12	171
04岿 07老	11:02:41	18	18	12.62	12	171
04岿 07老	11:02:42	19	19	12.61	12	171
04岿 07老	11:02:42	18	18	12.62	12	171
04岿 07老	11:02:43	18	18	12.61	12	171
04岿 07老	11:02:43	18	18	12.61	12	171
04岿 07老	11:02:44	18	18	12.61	12	171
04岿 07老	11:02:44	18	18	12.6	12	171
04岿 07老	11:02:45	17	17	12.61	12	171
04岿 07老	11:02:45	18	18	12.61	12	171
04岿 07老	11:02:46	19	19	12.63	12	171
04岿 07老	11:02:46	17	17	12.61	12	171
04岿 07老	11:02:47	17	17	12.61	12	171
04岿 07老	11:02:47	18	18	12.63	12	171
04岿 07老	11:02:48	17	17	12.61	12	171
04岿 07老	11:02:48	17	17	12.61	12	171
04岿 07老	11:02:49	17	17	12.61	12	171
04岿 07老	11:02:49	17	17	12.62	12	171
04岿 07老	11:02:50	18	18	12.63	12	171
04岿 07老	11:02:50	17	17	12.61	12	171
04岿 07老	11:02:51	16	16	12.61	12	171
04岿 07老	11:02:51	17	17	12.61	12	171
04岿 07老	11:02:52	16	16	12.63	12	171
04岿 07老	11:02:52	17	17	12.62	12	171
04岿 07老	11:02:53	17	17	12.63	12	171
04岿 07老	11:02:53	16	16	12.63	12	171
04岿 07老	11:02:54	16	16	12.63	12	171
04岿 07老	11:02:54	16	16	12.63	12	171
04岿 07老	11:02:55	15	15	12.62	12	171
04岿 07老	11:02:55	15	15	12.62	12	171
04岿 07老	11:02:56	16	16	12.63	12	171
04岿 07老	11:02:56	15	15	12.62	12	171
04岿 07老	11:02:57	15	15	12.62	12	171
04岿 07老	11:02:57	16	16	12.63	12	171
04岿 07老	11:02:58	16	16	12.63	12	171
04岿 07老	11:02:58	14	14	12.61	12	171
04岿 07老	11:02:59	14	14	12.62	12	171
04岿 07老	11:02:59	15	15	12.64	12	171
04岿 07老	11:03:00	15	15	12.63	12	171
04岿 07老	11:03:00	15	15	12.63	12	171
04岿 07老	11:03:01	15	15	12.63	12	171
04岿 07老	11:03:01	14	14	12.62	12	171
04岿 07老	11:03:02	13	13	12.63	12	171
04岿 07老	11:03:02	14	14	12.63	12	171
04岿 07老	11:03:03	14	14	12.63	12	171
04岿 07老	11:03:03	14	14	12.63	12	171
04岿 07老	11:03:04	14	14	12.63	12	171
04岿 07老	11:03:04	14	14	12.64	12	171
04岿 07老	11:03:05	15	15	12.65	12	171
04岿 07老	11:03:05	14	14	12.64	12	171
04岿 07老	11:03:06	14	14	12.64	12	171
04岿 07老	11:03:06	14	14	12.64	12	171
04岿 07老	11:03:07	13	13	12.63	12	171
04岿 07老	11:03:07	13	13	12.64	12	171
04岿 07老	11:03:08	13	13	12.64	12	171
04岿 07老	11:03:08	12	12	12.63	12	171
04岿 07老	11:03:09	14	14	12.64	12	171
04岿 07老	11:03:09	12	12	12.63	12	171
04岿 07老	11:03:10	13	13	12.64	12	171
04岿 07老	11:03:10	10	10	12.63	12	171
04岿 07老	11:03:11	12	12	12.63	12	171
04岿 07老	11:03:11	14	14	12.65	12	171
04岿 07老	11:03:12	12	12	12.63	12	171
04岿 07老	11:03:12	13	13	12.64	12	171
04岿 07老	11:03:13	12	12	12.64	12	171
04岿 07老	11:03:13	12	12	12.65	12	171
04岿 07老	11:03:14	11	11	12.63	12	171
04岿 07老	11:03:14	12	12	12.66	12	171
04岿 07老	11:03:15	13	13	12.65	12	171
04岿 07老	11:03:15	12	12	12.64	12	171
04岿 07老	11:03:16	11	11	12.63	12	171
04岿 07老	11:03:16	12	12	12.64	12	171
04岿 07老	11:03:17	12	12	12.65	12	171
04岿 07老	11:03:17	12	12	12.65	12	171
04岿 07老	11:03:18	10	10	12.64	12	171
04岿 07老	11:03:18	10	10	12.63	12	171
04岿 07老	11:03:19	12	12	12.65	12	171
04岿 07老	11:03:19	11	11	12.64	12	171
04岿 07老	11:03:20	11	11	12.64	12	171
04岿 07老	11:03:20	11	11	12.65	12	171
04岿 07老	11:03:21	11	11	12.64	12	171
04岿 07老	11:03:21	11	11	12.65	12	171
04岿 07老	11:03:22	12	12	12.66	12	171
04岿 07老	11:03:22	10	10	12.64	12	171
04岿 07老	11:03:23	11	11	12.65	12	171
04岿 07老	11:03:23	11	11	12.65	12	171
04岿 07老	11:03:24	11	11	12.66	12	171
04岿 07老	11:03:24	10	10	12.65	12	171
04岿 07老	11:03:25	11	11	12.65	12	171
04岿 07老	11:03:25	10	10	12.64	12	171
04岿 07老	11:03:26	9	9	12.63	12	171
04岿 07老	11:03:26	11	11	12.65	12	171
04岿 07老	11:03:27	10	10	12.65	12	171
04岿 07老	11:03:27	10	10	12.65	12	171
04岿 07老	11:03:28	10	10	12.65	12	171
04岿 07老	11:03:28	10	10	12.66	12	171
04岿 07老	11:03:29	12	12	12.66	12	171
04岿 07老	11:03:29	8	8	12.63	12	171
04岿 07老	11:03:30	10	10	12.65	12	171
04岿 07老	11:03:30	11	11	12.66	12	171
04岿 07老	11:03:31	10	10	12.65	12	171
04岿 07老	11:03:31	11	11	12.66	12	171
04岿 07老	11:03:32	9	9	12.64	12	171
04岿 07老	11:03:32	9	9	12.65	12	171
04岿 07老	11:03:33	10	10	12.65	12	171
04岿 07老	11:03:33	10	10	12.65	12	171
04岿 07老	11:03:34	11	11	12.66	12	171
04岿 07老	11:03:34	9	9	12.64	12	171
04岿 07老	11:03:35	10	10	12.65	12	171
04岿 07老	11:03:35	9	9	12.64	12	171
04岿 07老	11:03:36	11	11	12.66	12	171
04岿 07老	11:03:36	9	9	12.64	12	171
04岿 07老	11:03:37	11	11	12.67	12	171
04岿 07老	11:03:37	10	10	12.65	12	171
04岿 07老	11:03:38	9	9	12.65	12	171
04岿 07老	11:03:38	10	10	12.66	12	171
04岿 07老	11:03:39	9	9	12.64	12	171
04岿 07老	11:03:39	8	8	12.65	12	171
04岿 07老	11:03:40	8	8	12.64	12	171
04岿 07老	11:03:40	8	8	12.65	12	171
04岿 07老	11:03:41	9	9	12.65	12	171
04岿 07老	11:03:41	9	9	12.65	12	171
04岿 07老	11:03:42	9	9	12.65	12	171
04岿 07老	11:03:42	9	9	12.66	12	171
04岿 07老	11:03:43	9	9	12.65	12	171
04岿 07老	11:03:43	8	8	12.65	12	171
04岿 07老	11:03:44	10	10	12.66	12	171
04岿 07老	11:03:44	8	8	12.65	12	171
04岿 07老	11:03:45	10	10	12.66	12	171
04岿 07老	11:03:45	9	9	12.65	12	171
04岿 07老	11:03:46	9	9	12.65	12	171
04岿 07老	11:03:46	9	9	12.67	12	171
04岿 07老	11:03:47	10	10	12.67	12	171
04岿 07老	11:03:47	10	10	12.67	12	171
04岿 07老	11:03:48	7	7	12.64	12	171
04岿 07老	11:03:48	9	9	12.67	12	171
04岿 07老	11:03:49	8	8	12.65	12	171
04岿 07老	11:03:49	7	7	12.65	12	171
04岿 07老	11:03:50	8	8	12.65	12	171
04岿 07老	11:03:50	8	8	12.65	12	171
04岿 07老	11:03:51	8	8	12.66	12	171
04岿 07老	11:03:51	8	8	12.66	12	171
04岿 07老	11:03:52	9	9	12.66	12	171
04岿 07老	11:03:52	9	9	12.67	12	171
04岿 07老	11:03:53	9	9	12.67	12	171
04岿 07老	11:03:53	9	9	12.67	12	171
04岿 07老	11:03:54	9	9	12.67	12	171
04岿 07老	11:03:54	9	9	12.67	12	171
04岿 07老	11:03:55	9	9	12.67	12	171
04岿 07老	11:03:55	9	9	12.66	12	171
04岿 07老	11:03:56	8	8	12.66	12	171
04岿 07老	11:03:56	8	8	12.67	12	171
04岿 07老	11:03:57	8	8	12.67	12	171
04岿 07老	11:03:57	8	8	12.66	12	171
04岿 07老	11:03:58	8	8	12.66	12	171
04岿 07老	11:03:58	9	9	12.67	12	171
04岿 07老	11:03:59	9	9	12.67	12	171
04岿 07老	11:03:59	9	9	12.68	12	171
04岿 07老	11:04:00	8	8	12.66	12	171
04岿 07老	11:04:00	8	8	12.66	12	171
04岿 07老	11:04:01	8	8	12.66	12	171
04岿 07老	11:04:01	9	9	12.67	12	171
04岿 07老	11:04:02	8	8	12.67	12	171
04岿 07老	11:04:02	9	9	12.68	12	171
04岿 07老	11:04:03	10	10	12.68	12	171
04岿 07老	11:04:03	9	9	12.68	12	171
04岿 07老	11:04:04	9	9	12.67	12	171
04岿 07老	11:04:04	9	9	12.67	12	171
04岿 07老	11:04:05	9	9	12.68	12	171
04岿 07老	11:04:05	8	8	12.67	12	171
04岿 07老	11:04:06	8	8	12.67	12	171
04岿 07老	11:04:06	9	9	12.67	12	171
04岿 07老	11:04:07	8	8	12.68	12	171
04岿 07老	11:04:07	9	9	12.68	12	171
04岿 07老	11:04:08	10	10	12.69	12	171
04岿 07老	11:04:08	8	8	12.66	12	171
04岿 07老	11:04:09	8	8	12.67	12	171
04岿 07老	11:04:09	9	9	12.68	12	171
04岿 07老	11:04:10	9	9	12.68	12	171
04岿 07老	11:04:10	9	9	12.68	12	171
04岿 07老	11:04:11	9	9	12.68	12	171
04岿 07老	11:04:11	8	8	12.67	12	171
04岿 07老	11:04:12	9	9	12.68	12	171
04岿 07老	11:04:12	7	7	12.67	12	171
04岿 07老	11:04:13	7	7	12.66	12	171
04岿 07老	11:04:13	8	8	12.68	12	171
04岿 07老	11:04:14	7	7	12.67	12	171
04岿 07老	11:04:14	8	8	12.67	12	171
04岿 07老	11:04:15	9	9	12.68	12	171
04岿 07老	11:04:15	8	8	12.68	12	171
04岿 07老	11:04:16	9	9	12.68	12	171
04岿 07老	11:04:16	8	8	12.68	12	171
04岿 07老	11:04:17	9	9	12.69	12	171
04岿 07老	11:04:17	8	8	12.67	12	171
04岿 07老	11:04:18	8	8	12.69	12	171
04岿 07老	11:04:18	9	9	12.69	12	171
04岿 07老	11:04:19	8	8	12.68	12	171
04岿 07老	11:04:19	8	8	12.68	12	171
04岿 07老	11:04:20	7	7	12.67	12	171
04岿 07老	11:04:20	8	8	12.68	12	171
04岿 07老	11:04:21	8	8	12.68	12	171
04岿 07老	11:04:21	9	9	12.69	12	171
04岿 07老	11:04:22	8	8	12.68	12	171
04岿 07老	11:04:22	8	8	12.69	12	171
04岿 07老	11:04:23	8	8	12.68	12	171
04岿 07老	11:04:23	8	8	12.68	12	171
04岿 07老	11:04:24	8	8	12.68	12	171
04岿 07老	11:04:24	9	9	12.69	12	171
04岿 07老	11:04:25	8	8	12.69	12	171
04岿 07老	11:04:25	8	8	12.69	12	171
04岿 07老	11:04:26	8	8	12.68	12	171
04岿 07老	11:04:26	9	9	12.69	12	171
04岿 07老	11:04:27	8	8	12.68	12	171
04岿 07老	11:04:27	9	9	12.7	12	171
04岿 07老	11:04:28	8	8	12.68	12	171
04岿 07老	11:04:28	8	8	12.69	12	171
04岿 07老	11:04:29	9	9	12.69	12	171
04岿 07老	11:04:29	7	7	12.68	12	171
04岿 07老	11:04:30	8	8	12.68	12	171
04岿 07老	11:04:30	9	9	12.7	12	171
04岿 07老	11:04:31	8	8	12.69	12	171
04岿 07老	11:04:31	9	9	12.7	12	171
04岿 07老	11:04:32	7	7	12.68	12	171
04岿 07老	11:04:32	9	9	12.7	12	171
04岿 07老	11:04:33	8	8	12.69	12	171
04岿 07老	11:04:33	8	8	12.69	12	171
04岿 07老	11:04:34	7	7	12.68	12	171
04岿 07老	11:04:34	8	8	12.68	12	171
04岿 07老	11:04:35	8	8	12.69	12	171
04岿 07老	11:04:35	8	8	12.69	12	171
04岿 07老	11:04:36	9	9	12.7	12	171
04岿 07老	11:04:36	7	7	12.68	12	171
04岿 07老	11:04:37	9	9	12.7	12	171
04岿 07老	11:04:37	8	8	12.69	12	171
04岿 07老	11:04:38	7	7	12.68	12	171
04岿 07老	11:04:38	8	8	12.7	12	171
04岿 07老	11:04:39	7	7	12.68	12	171
04岿 07老	11:04:39	7	7	12.68	12	171
04岿 07老	11:04:40	8	8	12.69	12	171
04岿 07老	11:04:40	9	9	12.7	12	171
04岿 07老	11:04:41	8	8	12.69	12	171
04岿 07老	11:04:41	8	8	12.69	12	171
04岿 07老	11:04:42	7	7	12.68	12	171
04岿 07老	11:04:42	7	7	12.68	12	171
04岿 07老	11:04:43	7	7	12.69	12	171
04岿 07老	11:04:43	9	9	12.7	12	171
04岿 07老	11:04:44	8	8	12.69	12	171
04岿 07老	11:04:44	7	7	12.69	12	171
04岿 07老	11:04:45	8	8	12.69	12	171
04岿 07老	11:04:45	9	9	12.71	12	171
04岿 07老	11:04:46	9	9	12.7	12	171
04岿 07老	11:04:46	8	8	12.7	12	171
04岿 07老	11:04:47	9	9	12.71	12	171
04岿 07老	11:04:47	7	7	12.69	12	171
04岿 07老	11:04:48	8	8	12.69	12	171
04岿 07老	11:04:48	9	9	12.72	12	171
04岿 07老	11:04:49	9	9	12.71	12	171
04岿 07老	11:04:49	8	8	12.71	12	171
04岿 07老	11:04:50	9	9	12.7	12	171
04岿 07老	11:04:50	8	8	12.69	12	171
04岿 07老	11:04:51	8	8	12.7	12	171
04岿 07老	11:04:51	8	8	12.7	12	171
04岿 07老	11:04:52	8	8	12.7	12	171
04岿 07老	11:04:52	8	8	12.7	12	171
04岿 07老	11:04:53	8	8	12.7	12	171
04岿 07老	11:04:53	8	8	12.7	12	171
04岿 07老	11:04:54	8	8	12.7	12	171
04岿 07老	11:04:54	8	8	12.7	12	171
04岿 07老	11:04:55	8	8	12.7	12	171
04岿 07老	11:04:55	8	8	12.7	12	171
04岿 07老	11:04:56	8	8	12.7	12	171
04岿 07老	11:04:56	8	8	12.7	12	171
04岿 07老	11:04:57	8	8	12.7	12	171
04岿 07老	11:04:57	8	8	12.7	12	171
04岿 07老	11:04:58	8	8	12.7	12	171
04岿 07老	11:04:58	8	8	12.71	12	171
04岿 07老	11:04:59	7	7	12.69	12	171
04岿 07老	11:04:59	7	7	12.7	12	171
04岿 07老	11:05:00	8	8	12.7	12	171
04岿 07老	11:05:00	7	7	12.7	12	171
04岿 07老	11:05:01	8	8	12.71	12	171
04岿 07老	11:05:01	8	8	12.7	12	171
04岿 07老	11:05:02	8	8	12.71	12	171
04岿 07老	11:05:02	8	8	12.71	12	171
04岿 07老	11:05:03	7	7	12.7	12	171
04岿 07老	11:05:03	8	8	12.71	12	171
04岿 07老	11:05:04	9	9	12.71	12	171
04岿 07老	11:05:04	7	7	12.69	12	171
04岿 07老	11:05:05	8	8	12.71	12	171
04岿 07老	11:05:05	7	7	12.7	12	171
04岿 07老	11:05:06	7	7	12.7	12	171
04岿 07老	11:05:06	8	8	12.7	12	171
04岿 07老	11:05:07	9	9	12.72	12	171
04岿 07老	11:05:07	9	9	12.72	12	171
04岿 07老	11:05:08	9	9	12.72	12	171
04岿 07老	11:05:08	9	9	12.72	12	171
04岿 07老	11:05:09	8	8	12.7	12	171
04岿 07老	11:05:09	9	9	12.72	12	171
04岿 07老	11:05:10	8	8	12.71	12	171
04岿 07老	11:05:10	9	9	12.72	12	171
04岿 07老	11:05:11	8	8	12.71	12	171
04岿 07老	11:05:11	8	8	12.7	12	171
04岿 07老	11:05:12	10	10	12.67	12	171
04岿 07老	11:05:12	13	13	12.66	12	171
04岿 07老	11:05:13	15	15	12.65	12	171
04岿 07老	11:05:13	18	18	12.63	12	171
04岿 07老	11:05:14	22	22	12.65	12	171
04岿 07老	11:05:14	25	25	12.65	12	171
04岿 07老	11:05:15	27	27	12.64	12	171
04岿 07老	11:05:15	29	29	12.65	12	171
04岿 07老	11:05:16	32	32	12.65	12	171
04岿 07老	11:05:16	35	35	12.63	12	171
04岿 07老	11:05:17	37	37	12.59	12	171
04岿 07老	11:05:17	41	41	12.62	12	171
04岿 07老	11:05:18	43	43	12.63	12	171
04岿 07老	11:05:18	45	45	12.62	12	171
04岿 07老	11:05:19	48	48	12.63	12	171
04岿 07老	11:05:19	49	49	12.63	12	171
04岿 07老	11:05:20	51	51	12.63	12	171
04岿 07老	11:05:20	53	53	12.64	12	171
04岿 07老	11:05:21	53	53	12.64	12	171
04岿 07老	11:05:21	54	54	12.65	12	171
04岿 07老	11:05:22	56	56	12.66	12	171
04岿 07老	11:05:22	57	57	12.62	12	171
04岿 07老	11:05:23	57	57	12.59	12	171
04岿 07老	11:05:23	58	58	12.54	12	171
04岿 07老	11:05:24	59	59	12.57	12	171
04岿 07老	11:05:24	59	59	12.58	12	171
04岿 07老	11:05:25	59	59	12.59	12	171
04岿 07老	11:05:25	59	59	12.58	12	171
04岿 07老	11:05:26	59	59	12.56	12	171
04岿 07老	11:05:26	59	59	12.57	12	171
04岿 07老	11:05:27	59	59	12.55	12	171
04岿 07老	11:05:27	58	58	12.55	12	171
04岿 07老	11:05:28	59	59	12.57	12	171
04岿 07老	11:05:28	59	59	12.55	12	171
04岿 07老	11:05:29	59	59	12.54	12	171
04岿 07老	11:05:29	58	58	12.52	12	171
04岿 07老	11:05:30	60	60	12.53	12	171
04岿 07老	11:05:30	59	59	12.53	12	171
04岿 07老	11:05:31	60	60	12.54	12	171
04岿 07老	11:05:31	60	60	12.56	12	171
04岿 07老	11:05:32	60	60	12.5	12	171
04岿 07老	11:05:32	61	61	12.53	12	171
04岿 07老	11:05:33	61	61	12.51	12	171
04岿 07老	11:05:33	62	62	12.53	12	171
04岿 07老	11:05:34	61	61	12.51	12	171
04岿 07老	11:05:34	61	61	12.51	12	171
04岿 07老	11:05:35	62	62	12.52	12	171
04岿 07老	11:05:35	62	62	12.51	12	171
04岿 07老	11:05:36	63	63	12.51	12	171
04岿 07老	11:05:36	64	64	12.53	12	171
04岿 07老	11:05:37	63	63	12.5	12	171
04岿 07老	11:05:37	64	64	12.5	12	171
04岿 07老	11:05:38	64	64	12.49	12	171
04岿 07老	11:05:38	65	65	12.5	12	171
04岿 07老	11:05:39	65	65	12.5	12	171
04岿 07老	11:05:39	65	65	12.49	12	171
04岿 07老	11:05:40	64	64	12.48	12	171
04岿 07老	11:05:40	65	65	12.48	12	171
04岿 07老	11:05:41	65	65	12.47	12	171
04岿 07老	11:05:41	66	66	12.46	12	171
04岿 07老	11:05:42	66	66	12.47	12	171
04岿 07老	11:05:42	66	66	12.46	12	171
04岿 07老	11:05:43	66	66	12.46	12	171
04岿 07老	11:05:43	67	67	12.45	12	171
04岿 07老	11:05:44	66	66	12.45	12	171
04岿 07老	11:05:44	67	67	12.45	12	171
04岿 07老	11:05:45	67	67	12.45	12	171
04岿 07老	11:05:45	67	67	12.46	12	171
04岿 07老	11:05:46	66	66	12.44	12	171
04岿 07老	11:05:46	66	66	12.43	12	171
04岿 07老	11:05:47	66	66	12.42	12	171
04岿 07老	11:05:47	66	66	12.41	12	171
04岿 07老	11:05:48	66	66	12.43	12	171
04岿 07老	11:05:48	65	65	12.42	12	171
04岿 07老	11:05:49	66	66	12.4	12	171
04岿 07老	11:05:49	66	66	12.43	12	171
04岿 07老	11:05:50	67	67	12.44	12	171
04岿 07老	11:05:50	66	66	12.43	12	171
04岿 07老	11:05:51	66	66	12.39	12	171
04岿 07老	11:05:51	66	66	12.4	12	171
04岿 07老	11:05:52	66	66	12.41	12	171
04岿 07老	11:05:52	67	67	12.43	12	171
04岿 07老	11:05:53	67	67	12.42	12	171
04岿 07老	11:05:53	67	67	12.4	12	171
04岿 07老	11:05:54	67	67	12.43	12	171
04岿 07老	11:05:54	67	67	12.39	12	171
04岿 07老	11:05:55	63	63	12.37	12	171
04岿 07老	11:05:55	64	64	12.38	12	171
04岿 07老	11:05:56	63	63	12.37	12	171
04岿 07老	11:05:56	63	63	12.37	12	171
04岿 07老	11:05:57	60	60	12.04	12	171
04岿 07老	11:05:57	69	69	11.68	12	171
04岿 07老	11:05:58	60	60	12.07	12	171
04岿 07老	11:05:58	67	67	12.35	12	171
04岿 07老	11:05:59	67	67	12.33	12	171
04岿 07老	11:05:59	68	68	12.34	12	171
04岿 07老	11:06:00	63	63	12.37	12	171
04岿 07老	11:06:00	64	64	12.35	12	171
04岿 07老	11:06:01	63	63	12.33	12	171
04岿 07老	11:06:01	64	64	12.36	12	171
04岿 07老	11:06:02	63	63	12.35	12	171
04岿 07老	11:06:02	60	60	12.36	12	171
04岿 07老	11:06:03	59	59	12.4	12	171
04岿 07老	11:06:03	67	67	11.94	12	171
04岿 07老	11:06:04	63	63	12.16	12	171
04岿 07老	11:06:04	63	63	12.37	12	171
04岿 07老	11:06:05	66	66	12.4	12	171
04岿 07老	11:06:05	67	67	12.42	12	171
04岿 07老	11:06:06	67	67	12.43	12	171
04岿 07老	11:06:06	67	67	12.41	12	171
04岿 07老	11:06:07	68	68	12.43	12	171
04岿 07老	11:06:07	69	69	12.45	12	171
04岿 07老	11:06:08	70	70	12.44	12	171
04岿 07老	11:06:08	70	70	12.44	12	171
04岿 07老	11:06:09	70	70	12.42	12	171
04岿 07老	11:06:09	71	71	12.42	12	171
04岿 07老	11:06:10	71	71	12.42	12	171
04岿 07老	11:06:10	71	71	12.41	12	171
04岿 07老	11:06:11	71	71	12.43	12	171
04岿 07老	11:06:11	71	71	12.41	12	171
04岿 07老	11:06:12	71	71	12.41	12	171
04岿 07老	11:06:12	71	71	12.42	12	171
04岿 07老	11:06:13	71	71	12.4	12	171
04岿 07老	11:06:13	70	70	12.41	12	171
